tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***86801,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,0950,NR,9 ALLENBURY GDNS,,,ON
***73640,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0950,NR,51 BOWDEN ST,,,ON
***80319,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,0951,NR,356 BLEECKER ST,,,ON
***69350,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0951,NR,24 MABELLE AVE,,,ON
***45327,20241006,3,PARK ON PRIVATE PROPERTY,75,0952,,4700 KEELE ST,,,ON
***28958,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0952,NR,275 QUEENSDALE AVE,,,QC
***80320,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,0952,NR,360 BLEECKER ST,,,ON
***86802,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,0952,NR,9 ALLENBURY GDNS,,,ON
***83255,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0952,NR,379 CLINTON ST,,,ON
***86803,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,0953,NR,9 ALLENBURY GDNS,,,ON
***86804,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,0953,NR,9 ALLENBURY GDNS,,,ON
***17695,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0954,OPP,41 ANTRIM CRES,,,ON
***63837,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0954,OPP,55 COOPER ST,,,ON
***48105,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0955,OPP,22 JOHN ST,,,QC
***63838,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0955,OPP,55 COOPER ST,,,ON
***45328,20241006,3,PARK ON PRIVATE PROPERTY,75,0956,,4700 KEELE ST,,,ON
***63952,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0956,NR,225 QUEENSDALE AVE,,,ON
***86805,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,0956,NR,9 ALLENBURY GDNS,,,ON
***48106,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0956,OPP,22 JOHN ST,,,ON
***63839,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0956,OPP,55 COOPER ST,,,ON
***63840,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0957,OPP,55 COOPER ST,,,ON
***77311,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0957,NR,71 HOOK AVE,,,ON
***86806,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,0958,NR,9 ALLENBURY GDNS,,,ON
***77312,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0958,NR,49 HOOK AVE,,,ON
***34539,20241006,3,PARK ON PRIVATE PROPERTY,75,0959,,2 BEDFORD RD,,,ON
***73641,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,0959,NR,14 WOLFREY AVE,,,ON
***25422,20241006,3,PARK ON PRIVATE PROPERTY,75,1000,,61 GRENOBLE DR,,,ON
***86807,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1000,NR,15 ALLENBURY GDNS,,,ON
***81343,20241006,192,STAND SIGNED TRANSIT STOP,190,1001,NR,889 BROADVIEW AVE,,,ON
***86808,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1001,NR,15 ALLENBURY GDNS,,,ON
***86809,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1001,NR,15 ALLENBURY GDNS,,,ON
***62306,20241006,3,PARK ON PRIVATE PROPERTY,75,1001,AT,4401 STEELES AVE W,,,ON
***25423,20241006,3,PARK ON PRIVATE PROPERTY,75,1002,,61 GRENOBLE DR,,,ON
***38150,20241006,3,PARK ON PRIVATE PROPERTY,75,1002,,920 YONGE ST,,,ON
***38672,20241006,3,PARK ON PRIVATE PROPERTY,75,1002,AT,525 ADELAIDE ST W,,,QC
***38673,20241006,3,PARK ON PRIVATE PROPERTY,75,1002,AT,525 ADELAIDE ST W,,,ON
***79301,20241006,3,PARK ON PRIVATE PROPERTY,75,1003,AT,20 LOMBARD ST,,,ON
***63953,20241006,207,PARK MACHINE-REQD FEE NOT PAID,50,1004,OPP,1 KNIGHT ST,,,ON
***38674,20241006,3,PARK ON PRIVATE PROPERTY,75,1004,AT,525 ADELAIDE ST W,,,MA
***86943,20241006,2,PARK - LONGER THAN 3 HOURS,40,1004,NR,22 CALUMET CRES,,,ON
***38675,20241006,3,PARK ON PRIVATE PROPERTY,75,1005,AT,525 ADELAIDE ST W,,,ON
***86944,20241006,2,PARK - LONGER THAN 3 HOURS,40,1005,NR,26 CALUMET CRES,,,ON
***86810,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1006,NR,15 ALLENBURY GDNS,,,ON
***86811,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1006,NR,15 ALLENBURY GDNS,,,ON
***63841,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1006,OPP,20 THE ESPLANADE,,,ON
***17696,20241006,355,PARK IN ACCESSIBLE NO PERMIT,450,1007,AT,3850 SHEPPARD AVE E,,,ON
***86812,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1007,NR,15 ALLENBURY GDNS,,,ON
***86945,20241006,2,PARK - LONGER THAN 3 HOURS,40,1007,NR,1 CALUMET CRES,,,ON
***86946,20241006,2,PARK - LONGER THAN 3 HOURS,40,1007,NR,5 CALUMET CRES,,,ON
***44837,20241006,3,PARK ON PRIVATE PROPERTY,75,1007,AT,269 COXWELL AVE,,,ON
***63842,20241006,90,PARK NON-MTRCYCLE IN MTRCYC SP,50,1008,NR,1 SCOTT ST,,,ON
***38373,20241006,3,PARK ON PRIVATE PROPERTY,75,1009,,4700 KEELE ST,,,ON
***73642,20241006,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1010,NR,120 WOLFREY AVE,,,ON
***69351,20241006,355,PARK IN ACCESSIBLE NO PERMIT,450,1011,AT,364 THE EAST MALL,,,ON
***77313,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1011,NR,1 HOWLAND ST,,,ON
***77314,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1011,NR,1 HOWLAND ST,,,ON
***77315,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1012,NR,1 HOWLAND ST,,,ON
***93281,20241006,2,PARK - LONGER THAN 3 HOURS,40,1013,NR,2 CICERELLA CRES,,,ON
***38676,20241006,8,STAND VEH.-PROHIBIT TIME/DAY,120,1013,NR,1 LEONARD AVE,,,ON
***93282,20241006,2,PARK - LONGER THAN 3 HOURS,40,1014,NR,2 CICERELLA CRES,,,ON
***93283,20241006,2,PARK - LONGER THAN 3 HOURS,40,1015,NR,2 CICERELLA CRES,,,ON
***86813,20241006,2,PARK - LONGER THAN 3 HOURS,40,1015,OPP,32 WHITEHORN CRES,,,ON
***63843,20241006,417,STAND VEH.-PSGR LD ZN LD/UNLD,120,1015,NR,26 THE ESPLANADE,,,ON
***93284,20241006,2,PARK - LONGER THAN 3 HOURS,40,1016,NR,16 CICERELLA CRES,,,QC
***38677,20241006,359,PARK ACCESSIBLE LOAD NO PERMIT,450,1016,OPP,410 COLLEGE ST,,,ON
***86947,20241006,2,PARK - LONGER THAN 3 HOURS,40,1016,NR,12 LAWNDALE RD,,,AB
***45329,20241006,3,PARK ON PRIVATE PROPERTY,75,1017,,4700 KEELE ST,,,ON
***24606,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1017,OPP,24 EAGLESTONE RD,,,ON
***93285,20241006,2,PARK - LONGER THAN 3 HOURS,40,1017,NR,16 CICERELLA CRES,,,ON
***40747,20241006,2,PARK - LONGER THAN 3 HOURS,40,1017,NR,10 GRAMERCY SQ,,,ON
***44838,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1017,NR,1945 GERRARD ST E,,,ON
***63844,20241006,90,PARK NON-MTRCYCLE IN MTRCYC SP,50,1017,NR,20 TORONTO ST,,,ON
***73643,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,1018,NR,11 GOUGH AVE,,,ON
***81344,20241006,2,PARK - LONGER THAN 3 HOURS,40,1020,NR,26 KINGS PARK BLVD,,,ON
***86948,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1020,NR,40 PARKCREST DR,,,ON
***38151,20241006,3,PARK ON PRIVATE PROPERTY,75,1021,,2181 YONGE ST,,,ON
***24607,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1021,NR,4 QUEENSCOURT DR,,,ON
***38152,20241006,3,PARK ON PRIVATE PROPERTY,75,1022,,2181 YONGE ST,,,ON
***45330,20241006,3,PARK ON PRIVATE PROPERTY,75,1022,,4700 KEELE ST,,,ON
***93286,20241006,2,PARK - LONGER THAN 3 HOURS,40,1023,NR,55 MARCOS BLVD,,,ON
***93287,20241006,2,PARK - LONGER THAN 3 HOURS,40,1023,NR,55 MARCOS BLVD,,,ON
***91603,20241006,90,PARK NON-MTRCYCLE IN MTRCYC SP,50,1024,OPP,111 PETER ST,,,ON
***45331,20241006,3,PARK ON PRIVATE PROPERTY,75,1026,,4700 KEELE ST,,,ON
***86814,20241006,2,PARK - LONGER THAN 3 HOURS,40,1026,NR,51 WILLESDEN RD,,,ON
***86949,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1026,NR,3599 SERVICE RD,,,ON
***86815,20241006,2,PARK - LONGER THAN 3 HOURS,40,1027,NR,51 WILLESDEN RD,,,ON
***40748,20241006,2,PARK - LONGER THAN 3 HOURS,40,1028,NR,39 RIVENDELL TRL,,,ON
***40749,20241006,2,PARK - LONGER THAN 3 HOURS,40,1029,NR,39 RIVENDELL TRL,,,ON
***93288,20241006,2,PARK - LONGER THAN 3 HOURS,40,1031,NR,8 NERO CRT,,,ON
***79302,20241006,90,PARK NON-MTRCYCLE IN MTRCYC SP,50,1031,NR,38 ELM ST,,,ON
***40750,20241006,2,PARK - LONGER THAN 3 HOURS,40,1036,NR,7 FLYCATCHER AVE,,,ON
***73644,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1036,NR,2 PARKFIELD AVE,,,ON
***24608,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1037,NR,1 HERONS HILL WAY,,,ON
***37767,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1037,NR,40 PEVERIL HILL N,,,ON
***24609,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1038,NR,1 HERONS HILL WAY,,,ON
***63845,20241006,90,PARK NON-MTRCYCLE IN MTRCYC SP,50,1038,OPP,125 BOND ST,,,MB
***73645,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1038,NR,23 PARKFIELD AVE,,,NY
***80321,20241006,134,PARK-SIGNED HWY-PUBLIC LANE,50,1039,E/S,MACY DUBOIS LANE,S/O,CHARLES ST E,ON
***44547,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1039,NR,5000 YONGE ST,,,ON
***63846,20241006,90,PARK NON-MTRCYCLE IN MTRCYC SP,50,1039,OPP,125 BOND ST,,,ON
***24610,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1040,OPP,30 HERONS HILL WAY,,,ON
***38374,20241006,3,PARK ON PRIVATE PROPERTY,75,1041,,4700 KEELE ST,,,ON
***91262,20241006,207,PARK MACHINE-REQD FEE NOT PAID,50,1041,NR,104 YORKVILLE AVE,,,ON
***73646,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1042,NR,29 PARKFIELD AVE,,,ON
***91263,20241006,415,PARK COMMERC LOAD ZONE NOT LDG,50,1043,NR,106 YORKVILLE AVE,,,ON
***63847,20241006,367,STND ONSTRT ACCESSIBLE NO PRMT,450,1043,OPP,40 GERRARD ST E,,,ON
***73647,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1043,NR,29 PARKFIELD AVE,,,ON
***09868,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1044,NR,195 SIXTH ST,,,ON
***91264,20241006,207,PARK MACHINE-REQD FEE NOT PAID,50,1044,NR,106 YORKVILLE AVE,,,ON
***91604,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1044,NR,26 GRAND TRUNK CRES,,,ON
***49567,20241006,3,PARK ON PRIVATE PROPERTY,75,1044,AT,902 ROSELAWN AVE,,,ON
***45332,20241006,3,PARK ON PRIVATE PROPERTY,75,1045,,4700 KEELE ST,,,ON
***69352,20241006,347,PARK IN A FIRE ROUTE,250,1045,AT,22 WILLOWRIDGE RD,,,ON
***69353,20241006,347,PARK IN A FIRE ROUTE,250,1045,AT,22 WILLOWRIDGE RD,,,ON
***91605,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1045,NR,26 GRAND TRUNK CRES,,,ON
***91606,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1046,NR,26 GRAND TRUNK CRES,,,ON
***63848,20241006,384,STOP VEH OTR THN BCYCL-BYCL LN,200,1047,OPP,77 GERRARD ST W,,,ON
***24611,20241006,355,PARK IN ACCESSIBLE NO PERMIT,450,1048,AT,59 FOREST MANOR RD,,,ON
***63954,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1048,NR,246 LOGAN AVE,,,ON
***43936,20241006,2,PARK - LONGER THAN 3 HOURS,40,1048,NR,91 RED RIVER CRES,,,ON
***09869,20241006,14,PARK-OBSTRUCT (DRWAY/LANEWAY),65,1049,NR,189 SIXTH ST,,,ON
***38400,20241006,3,PARK ON PRIVATE PROPERTY,75,1050,,4700 KEELE ST,,,ON
***25106,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1050,NR,127 BREMNER BLVD,,,ON
***62307,20241006,347,PARK IN A FIRE ROUTE,250,1050,AT,3455 WESTON RD,,,ON
***73648,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1050,NR,120 HILTZ AVE,,,ON
***43937,20241006,2,PARK - LONGER THAN 3 HOURS,40,1051,NR,91 RED RIVER CRES,,,ON
***91704,20241006,3,PARK ON PRIVATE PROPERTY,75,1051,AT,180 FAIRVIEW MALL DR,,,ON
***48107,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1051,NR,5 JOHN ST,,,ON
***73649,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1051,NR,118 HILTZ AVE,,,ON
***38153,20241006,3,PARK ON PRIVATE PROPERTY,75,1052,,5 BROOKBANKS DR,,,ON
***24612,20241006,355,PARK IN ACCESSIBLE NO PERMIT,450,1052,AT,110 PARKWAY FOREST DR,,,QC
***62308,20241006,347,PARK IN A FIRE ROUTE,250,1052,AT,3455 WESTON RD,,,ON
***73650,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1052,NR,116 HILTZ AVE,,,ON
***00225,20241006,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1052,OPP,10 HOUSEY ST,,,ON
***38154,20241006,3,PARK ON PRIVATE PROPERTY,75,1053,,5 BROOKBANKS DR,,,ON
***43938,20241006,2,PARK - LONGER THAN 3 HOURS,40,1053,NR,66 RED RIVER CRES,,,ON
***62309,20241006,347,PARK IN A FIRE ROUTE,250,1053,AT,3455 WESTON RD,,,ON
***73651,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1053,NR,112 HILTZ AVE,,,ON
***09870,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1054,NR,188 SIXTH ST,,,ON
***62310,20241006,347,PARK IN A FIRE ROUTE,250,1054,AT,3455 WESTON RD,,,ON
***73652,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1054,NR,108 HILTZ AVE,,,ON
***38155,20241006,3,PARK ON PRIVATE PROPERTY,75,1055,,5 BROOKBANKS DR,,,ON
***09871,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1055,NR,190 SIXTH ST,,,ON
***09872,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1055,NR,190 SIXTH ST,,,ON
***44839,20241006,8,STAND VEH.-PROHIBIT TIME/DAY,120,1055,NR,1 VICTORIA PARK AVE,,,ON
***62311,20241006,347,PARK IN A FIRE ROUTE,250,1055,AT,3455 WESTON RD,,,ON
***62312,20241006,347,PARK IN A FIRE ROUTE,250,1055,AT,3455 WESTON RD,,,ON
***24613,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1056,OPP,36 FOREST MANOR RD,,,ON
***38678,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,1056,NR,81 WILLCOCKS ST,,,ON
***73653,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1056,NR,80 HILTZ AVE,,,ON
***38156,20241006,3,PARK ON PRIVATE PROPERTY,75,1057,,5 BROOKBANKS DR,,,ON
***44446,20241006,3,PARK ON PRIVATE PROPERTY,75,1057,AT,20 MINOWAN MIIKAN LANE,,,ON
***49568,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1057,OPP,228 ARLINGTON AVE,,,ON
***44447,20241006,3,PARK ON PRIVATE PROPERTY,75,1058,AT,20 MINOWAN MIIKAN LANE,,,ON
***62313,20241006,3,PARK ON PRIVATE PROPERTY,75,1058,AT,2 VENA WAY,,,ON
***62314,20241006,3,PARK ON PRIVATE PROPERTY,75,1058,AT,2 VENA WAY,,,ON
***38157,20241006,3,PARK ON PRIVATE PROPERTY,75,1059,,5 BROOKBANKS DR,,,ON
***63955,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1059,NR,743 QUEEN ST E,,,OH
***80322,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1059,OPP,95 WOOD ST,,,QC
***44448,20241006,3,PARK ON PRIVATE PROPERTY,75,1059,AT,20 GLADSTONE AVE,,,ON
***62315,20241006,3,PARK ON PRIVATE PROPERTY,75,1059,AT,2 VENA WAY,,,ON
***38158,20241006,3,PARK ON PRIVATE PROPERTY,75,1100,,5 BROOKBANKS DR,,,ON
***83376,20241006,3,PARK ON PRIVATE PROPERTY,75,1100,,33 SHOREBREEZE DRIVE,,,ON
***81345,20241006,66,STOP - ON ELEVATED STRUCTURE,75,1100,NR,123 GAMBLE AVE,,,ON
***62316,20241006,3,PARK ON PRIVATE PROPERTY,75,1100,AT,2 VENA WAY,,,ON
***62317,20241006,3,PARK ON PRIVATE PROPERTY,75,1100,AT,2 VENA WAY,,,ON
***49569,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1101,NR,1 BARRIE AVE,,,ON
***62318,20241006,3,PARK ON PRIVATE PROPERTY,75,1101,AT,2 VENA WAY,,,ON
***38401,20241006,3,PARK ON PRIVATE PROPERTY,75,1102,,4700 KEELE ST,,,ON
***93289,20241006,2,PARK - LONGER THAN 3 HOURS,40,1102,NR,2 JANET BLVD,,,ON
***49570,20241006,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1102,NR,1 BARRIE AVE,,,ON
***93290,20241006,2,PARK - LONGER THAN 3 HOURS,40,1103,NR,8 JANET BLVD,,,ON
***45333,20241006,3,PARK ON PRIVATE PROPERTY,75,1105,,4700 KEELE ST,,,ON
***83377,20241006,3,PARK ON PRIVATE PROPERTY,75,1105,,33 SHOREBREEZE DRIVE,,,ON
***93291,20241006,2,PARK - LONGER THAN 3 HOURS,40,1105,NR,22 JANET BLVD,,,ON
***69354,20241006,3,PARK ON PRIVATE PROPERTY,75,1105,AT,299 MILL RD,,,ON
***25107,20241006,3,PARK ON PRIVATE PROPERTY,75,1105,AT,355 KING ST W,,,ON
***48108,20241006,14,PARK-OBSTRUCT (DRWAY/LANEWAY),65,1105,NR,42 EILEEN AVE,,,ON
***93292,20241006,2,PARK - LONGER THAN 3 HOURS,40,1106,NR,22 JANET BLVD,,,ON
***69355,20241006,3,PARK ON PRIVATE PROPERTY,75,1106,AT,299 MILL RD,,,ON
***81346,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1106,NR,996 PAPE AVE,,,ON
***25108,20241006,3,PARK ON PRIVATE PROPERTY,75,1106,AT,355 KING ST W,,,ON
***63849,20241006,192,STAND SIGNED TRANSIT STOP,190,1106,OPP,290 QUEEN ST W,,,ON
***38159,20241006,3,PARK ON PRIVATE PROPERTY,75,1107,,17 BROOKBANKS DR,,,ON
***38679,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,1108,NR,23 WALES AVE,,,MI
***37768,20241006,30,STOP-(ON/OVER) (SIDEWK/FTPATH),200,1108,NR,9 MILLBANK AVE,,,ON
***73654,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1108,NR,92 COADY AVE,,,ON
***38680,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,1109,NR,15 WALES AVE,,,ON
***83378,20241006,3,PARK ON PRIVATE PROPERTY,75,1110,,33 SHOREBREEZE DRIVE,,,PQ
***69356,20241006,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1110,OPP,300 MILL RD,,,ON
***87187,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1110,NR,30 AUGUSTA AVE,,,QC
***87188,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1110,NR,30 AUGUSTA AVE,,,QC
***63956,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1111,NR,77 EAST DON ROADWAY,,,ON
***92284,20241006,8,STAND VEH.-PROHIBIT TIME/DAY,120,1112,NR,75 EAST LIBERTY ST,,,ON
***91265,20241006,207,PARK MACHINE-REQD FEE NOT PAID,50,1113,NR,128 CUMBERLAND ST,,,ON
***87189,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1113,NR,32 AUGUSTA AVE,,,ON
***45334,20241006,3,PARK ON PRIVATE PROPERTY,75,1114,,4700 KEELE ST,,,ON
***25109,20241006,3,PARK ON PRIVATE PROPERTY,75,1114,AT,308 ADELAIDE ST W,,,NY
***91266,20241006,415,PARK COMMERC LOAD ZONE NOT LDG,50,1115,NR,136 CUMBERLAND ST,,,ON
***25110,20241006,3,PARK ON PRIVATE PROPERTY,75,1115,AT,308 ADELAIDE ST W,,,NY
***38402,20241006,3,PARK ON PRIVATE PROPERTY,75,1116,,4700 KEELE ST,,,ON
***25111,20241006,3,PARK ON PRIVATE PROPERTY,75,1116,AT,308 ADELAIDE ST W,,,QC
***73655,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1116,NR,19 BERTMOUNT AVE,,,ON
***49571,20241006,29,PARK PROHIBITED TIME NO PERMIT,45,1117,OPP,4 HIBERNIA AVE,,,ON
***38681,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1118,NR,159 BRUNSWICK AVE,,,ON
***77959,20241006,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1118,NR,99 PARKSIDE DR,,,ON
***45335,20241006,3,PARK ON PRIVATE PROPERTY,75,1119,,4700 KEELE ST,,,ON
***67893,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1119,OPP,15 DEVONSHIRE PL,,,ON
***00226,20241006,8,STAND VEH.-PROHIBIT TIME/DAY,120,1119,NR,1343 DUNDAS ST W,,,ON
***48408,20241006,3,PARK ON PRIVATE PROPERTY,75,1120,,415 JARVIS ST,,,ON
***83379,20241006,3,PARK ON PRIVATE PROPERTY,75,1120,,33 SHOREBREEZE DRIVE,,,ON
***81347,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1120,NR,929 PAPE AVE,,,ON
***62319,20241006,347,PARK IN A FIRE ROUTE,250,1120,AT,117 WHITBURN CRES,,,QC
***67894,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1120,OPP,15 DEVONSHIRE PL,,,ON
***67895,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1120,OPP,15 DEVONSHIRE PL,,,ON
***87190,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1120,NR,823 QUEEN ST W,,,ON
***38403,20241006,3,PARK ON PRIVATE PROPERTY,75,1121,,4700 KEELE ST,,,ON
***44548,20241006,2,PARK - LONGER THAN 3 HOURS,40,1121,NR,256 PARK HOME AVE,,,ON
***73656,20241006,405,STOP-15M PEDESTRIAN X APPROACH,75,1121,NR,262 CARLAW AVE,,,ON
***38682,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1122,NR,15 HOWLAND AVE,,,ON
***86950,20241006,2,PARK - LONGER THAN 3 HOURS,40,1124,OPP,20 HAINFORD ST,,,ON
***09873,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1125,OPP,168 MARINE PARADE DR,,,ON
***86951,20241006,2,PARK - LONGER THAN 3 HOURS,40,1125,OPP,20 HAINFORD ST,,,ON
***25112,20241006,3,PARK ON PRIVATE PROPERTY,75,1125,AT,140 SIMCOE ST,,,ON
***09874,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1126,OPP,168 MARINE PARADE DR,,,ON
***86952,20241006,2,PARK - LONGER THAN 3 HOURS,40,1126,OPP,20 HAINFORD ST,,,ON
***86953,20241006,2,PARK - LONGER THAN 3 HOURS,40,1126,OPP,20 HAINFORD ST,,,ON
***87191,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1126,NR,18 BEACONSFIELD AVE,,,ON
***38404,20241006,3,PARK ON PRIVATE PROPERTY,75,1127,,4700 KEELE ST,,,ON
***09875,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1127,OPP,168 MARINE PARADE DR,,,ON
***77960,20241006,8,STAND VEH.-PROHIBIT TIME/DAY,120,1127,NR,1605 QUEEN ST W,,,ON
***86954,20241006,2,PARK - LONGER THAN 3 HOURS,40,1127,OPP,20 HAINFORD ST,,,ON
***26102,20241006,3,PARK ON PRIVATE PROPERTY,75,1127,AT,140 SIMCOE ST,,,ON
***26103,20241006,3,PARK ON PRIVATE PROPERTY,75,1127,AT,140 SIMCOE ST,,,ON
***09876,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1128,OPP,168 MARINE PARADE DR,,,ON
***86955,20241006,2,PARK - LONGER THAN 3 HOURS,40,1128,OPP,20 HAINFORD ST,,,ON
***45336,20241006,3,PARK ON PRIVATE PROPERTY,75,1129,,4700 KEELE ST,,,ON
***86956,20241006,2,PARK - LONGER THAN 3 HOURS,40,1129,OPP,20 HAINFORD ST,,,ON
***26104,20241006,3,PARK ON PRIVATE PROPERTY,75,1129,AT,140 SIMCOE ST,,,ON
***87192,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1129,NR,32 BEACONSFIELD AVE,,,ON
***00227,20241006,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1129,NR,14 BELLEVUE AVE,,,ON
***09877,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1130,OPP,166 MARINE PARADE DR,,,ON
***86957,20241006,2,PARK - LONGER THAN 3 HOURS,40,1130,OPP,20 HAINFORD ST,,,ON
***09878,20241006,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1131,OPP,166 MARINE PARADE DR,,,ON
***86958,20241006,2,PARK - LONGER THAN 3 HOURS,40,1131,OPP,20 HAINFORD ST,,,ON
***86959,20241006,2,PARK - LONGER THAN 3 HOURS,40,1131,OPP,20 HAINFORD ST,,,ON
***79303,20241006,8,STAND VEH.-PROHIBIT TIME/DAY,120,1131,NR,80 FRONT ST E,,,ON
