tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***38287,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1047,NR,15 JOHN ST,,,ON
***41316,20240220,415,PARK COMMERC LOAD ZONE NOT LDG,40,1047,NR,80 YORKVILLE AVE,,,ON
***46436,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1047,S/S,BROADWAY AVE,W/O,MOUNT PLEASANT RD,ON
***83453,20240220,313,PARK-FAIL TO ACTIVATE MACHINE,75,1048,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***35263,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1048,OPP,100 YONGE ST,,,ON
***38288,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1048,NR,15 JOHN ST,,,ON
***42755,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1048,OPP,34 TRILLER AVE,,,ON
***77272,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1048,NR,167 DANFORTH AVE,,,ON
***84851,20240220,307,PARK VEHICLE OUTSIDE OF SPACE,75,1049,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***87965,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1049,S/S,ELM ST,E/O,UNIVERSITY AVE,ON
***71872,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1050,NR,625 KING ST W,,,ON
***16445,20240220,29,PARK PROHIBITED TIME NO PERMIT,30,1050,NR,3 FAIRVIEW BLVD,,,ON
***60126,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1050,NR,286 GLADSTONE AVE,,,ON
***82034,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1050,S/S,DUNDAS ST W,W/O,YONGE ST,ON
***19574,20240220,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1050,OPP,101 BLOOR ST W,,,ON
***19822,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1050,NR,33 ORCHARD VIEW BLVD,,,ON
***21373,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1050,OPP,446 PARLIAMENT ST,,,ON
***37625,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1050,N/S,WALTON ST,E/O,BAY ST,ON
***37626,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1050,N/S,WALTON ST,E/O,BAY ST,ON
***39436,20240220,3,PARK ON PRIVATE PROPERTY,75,1050,AT,362 BATHURST ST,,,ON
***41253,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1050,NR,2934 DUNDAS ST W,,,ON
***42954,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1050,NR,333 BLOOR ST E,,,ON
***50926,20240220,3,PARK ON PRIVATE PROPERTY,75,1050,AT,1920 WESTON RD,,,ON
***58058,20240220,3,PARK ON PRIVATE PROPERTY,75,1050,AT,15 ICEBOAT TER,,,ON
***83173,20240220,312,PARKING MACH-NOT USED/NO FEE,75,1051,AT,376 CLINTON STREET,,,ON
***66038,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1051,NR,1245 DUPONT ST,,,ON
***17781,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1051,NR,110 ELM ST,,,ON
***26932,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1051,NR,1245 DUPONT ST,,,ON
***71873,20240220,419,STAND NON-TAXI IN SIGNED STAND,60,1051,NR,625 KING ST W,,,ON
***83110,20240220,3,PARK ON PRIVATE PROPERTY,75,1051,AT,79 THORNCLIFFE PARK DR,,,ON
***13725,20240220,31,STOP-ROAD SIDE-STOP/PARK VEH.,150,1051,NR,93 PETER ST,,,ON
***19454,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1051,NR,1592 BLOOR ST W,,,ON
***55602,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1051,NR,106 MUTUAL ST,,,ON
***58837,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1051,OPP,8 CLUNY AVE,,,ON
***07827,20240220,3,PARK ON PRIVATE PROPERTY,75,1052,,1290 FINCH AVE W,,,ON
***26933,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1052,NR,1245 DUPONT ST,,,ON
***30765,20240220,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1052,NR,318 ST GEORGE ST,,,ON
***60127,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1052,NR,286 GLADSTONE AVE,,,ON
***87966,20240220,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1052,OPP,38 ELM ST,,,ON
***98556,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1052,S/S,PARKDALE RD,E/O,GLENDALE AVE,ON
***19455,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1052,NR,1590 BLOOR ST W,,,ON
***35264,20240220,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1052,N/S,TEMPERANCE ST,W/O,YONGE ST,ON
***41254,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1052,NR,2902 DUNDAS ST W,,,ON
***46437,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1052,S/S,ROEHAMPTON AVE,E/O,YONGE ST,ON
***77273,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1052,NR,213 DANFORTH AVE,,,ON
***66243,20240220,3,PARK ON PRIVATE PROPERTY,75,1053,,33 SHOREBREEZE DRIVE,,,ON
***17782,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1053,S/S,ELM ST,W/O,UNIVERSITY AVE,ON
***60128,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1053,NR,286 GLADSTONE AVE,,,ON
***83111,20240220,3,PARK ON PRIVATE PROPERTY,75,1053,AT,79 THORNCLIFFE PARK DR,,,ON
***87967,20240220,415,PARK COMMERC LOAD ZONE NOT LDG,40,1053,OPP,38 ELM ST,,,ON
***98796,20240220,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1053,OPP,62 MCGILL ST,,,ON
***13659,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1053,OPP,77 DUNFIELD AVE,,,ON
***19823,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1053,NR,38 ORCHARD VIEW BLVD,,,QC
***37627,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1053,OPP,200 ELIZABETH ST,,,ON
***46438,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1053,S/S,ROEHAMPTON AVE,E/O,YONGE ST,ON
***93536,20240220,3,PARK ON PRIVATE PROPERTY,75,1054,,21 CLASSIC AVE,,,ON
***83454,20240220,307,PARK VEHICLE OUTSIDE OF SPACE,75,1054,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***83112,20240220,3,PARK ON PRIVATE PROPERTY,75,1054,AT,79 THORNCLIFFE PARK DR,,,ON
***98797,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1054,OPP,62 MCGILL ST,,,ON
***19824,20240220,367,STND ONSTRT ACCESSIBLE NO PRMT,450,1054,NR,38 ORCHARD VIEW BLVD,,,ON
***37628,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1054,OPP,200 ELIZABETH ST,,,ON
***50927,20240220,3,PARK ON PRIVATE PROPERTY,75,1054,AT,1920 WESTON RD,,,ON
***64850,20240220,3,PARK ON PRIVATE PROPERTY,75,1055,,840 EGLINTON AVE W,,,ON
***83113,20240220,3,PARK ON PRIVATE PROPERTY,75,1055,AT,79 THORNCLIFFE PARK DR,,,ON
***19575,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1055,NR,22 ST THOMAS ST,,,ON
***27260,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1055,OPP,40 MURRAY ST,,,ON
***35265,20240220,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1055,N/S,TEMPERANCE ST,E/O,BAY ST,ON
***38289,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1055,OPP,160 FRONT ST W,,,ON
***41317,20240220,415,PARK COMMERC LOAD ZONE NOT LDG,40,1055,NR,43 HAZELTON AVE,,,ON
***46439,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1055,S/S,ROEHAMPTON AVE,E/O,REDPATH AVE,ON
***55603,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1055,NR,103 MUTUAL ST,,,ON
***71761,20240220,3,PARK ON PRIVATE PROPERTY,75,1056,,10 HARGRAVE LN,,,ON
***68331,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1056,NR,31 EPPLEWORTH RD,,,ON
***36130,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1056,NR,27 MADISON AVE,,,ON
***37629,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1056,OPP,200 ELIZABETH ST,,,ON
***41318,20240220,415,PARK COMMERC LOAD ZONE NOT LDG,40,1056,NR,41 HAZELTON AVE,,,ON
***42756,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1056,OPP,1694 QUEEN ST W,,,ON
***46440,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1056,S/S,ROEHAMPTON AVE,E/O,REDPATH AVE,ON
***50165,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1056,NR,1217 DUNDAS ST W,,,ON
***77274,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1056,NR,286 DANFORTH AVE,,,ON
***83174,20240220,312,PARKING MACH-NOT USED/NO FEE,75,1057,AT,376 CLINTON STREET,,,ON
***27912,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1057,NR,1 WOOD ST,,,ON
***60129,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1057,NR,54 GROVE AVE,,,ON
***13660,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1057,OPP,83 LILLIAN ST,,,OH
***16024,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1057,NR,113 HARBORD ST,,,ON
***36131,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1057,NR,23 MADISON AVE,,,ON
***80438,20240220,3,PARK ON PRIVATE PROPERTY,75,1058,,110 CARRIER DRIVE,,,ON
***93104,20240220,3,PARK ON PRIVATE PROPERTY,75,1058,,5 BRAHMS AVE,,,ON
***25602,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1058,OPP,19 WATERMAN AVE,,,ON
***69032,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1058,NR,69 LYNN WILLIAMS ST,,,ON
***42955,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1058,NR,625 CHURCH ST,,,ON
***46441,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1058,S/S,ROEHAMPTON AVE,E/O,REDPATH AVE,ON
***16446,20240220,29,PARK PROHIBITED TIME NO PERMIT,30,1059,NR,41 HAZELWOOD AVE,,,ON
***35266,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1059,NR,14 SHEPPARD ST,,,ON
***41255,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1059,NR,2829 DUNDAS ST W,,,ON
***50166,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1059,NR,1197 DUNDAS ST W,,,ON
***55604,20240220,3,PARK ON PRIVATE PROPERTY,75,1059,AT,202 JARVIS ST,,,ON
***93537,20240220,3,PARK ON PRIVATE PROPERTY,75,1100,,21 CLASSIC AVE,,,ON
***72085,20240220,3,PARK ON PRIVATE PROPERTY,75,1100,,200 SHERWAY DR,,,ON
***30766,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1100,NR,189 DUPONT ST,,,ON
***83114,20240220,3,PARK ON PRIVATE PROPERTY,75,1100,AT,71 THORNCLIFFE PARK DR,,,ON
***99121,20240220,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1100,NR,53 CRAVEN RD,,,ON
***13661,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1100,NR,44 LILLIAN ST,,,ON
***35267,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1100,NR,14 SHEPPARD ST,,,ON
***37630,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1100,OPP,76 GRENVILLE ST,,,ON
***41319,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1100,NR,27 WEBSTER AVE,,,ON
***42956,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1100,S/S,HAYDEN ST,E/O,CHURCH ST,ON
***46010,20240220,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1100,NR,650 RUNNYMEDE RD,,,ON
***58838,20240220,49,FAIL TO PARK/STOP PARALL. RGHT,30,1100,OPP,34 ASQUITH AVE,,,ON
***80439,20240220,3,PARK ON PRIVATE PROPERTY,75,1101,,110 CARRIER DRIVE,,,ON
***70462,20240220,3,PARK ON PRIVATE PROPERTY,75,1101,,4700 KEELE ST,,,ON
***90249,20240220,4,PARK ON MUNICIPAL PROPERTY,75,1101,AT,120 SUBWAY CRESCENT,,,ON
***27913,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1101,OPP,33 WOOD ST,,,ON
***83115,20240220,3,PARK ON PRIVATE PROPERTY,75,1101,AT,71 THORNCLIFFE PARK DR,,,ON
***05787,20240220,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1101,NR,2 RAINSFORD RD,,,ON
***13662,20240220,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1101,NR,44 LILLIAN ST,,,ON
***27261,20240220,192,STAND SIGNED TRANSIT STOP,150,1101,NR,610 UNIVERSITY AVE,,,ON
***42757,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1101,NR,33 GRAFTON AVE,,,ON
***46011,20240220,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1101,NR,640 RUNNYMEDE RD,,,ON
***52124,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1101,S/S,MORTIMER AVE,E/O,COXWELL AVE,ON
***69033,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1102,OPP,125 WESTERN BATTERY RD,,,ON
***87968,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1102,NR,955 BAY ST,,,ON
***98557,20240220,77,PARK-(FRNT/60 CM) DRWAY/LANEWY,50,1102,NR,285 SOUTH KINGSWAY,,,ON
***04264,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1102,NR,90 CLAIREPORT CRES,,,ON
***13663,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1102,NR,44 LILLIAN ST,,,ON
***13726,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1102,NR,469 KING ST W,,,ON
***21207,20240220,415,PARK COMMERC LOAD ZONE NOT LDG,40,1102,OPP,23 SULTAN ST,,,ON
***36132,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1102,NR,455 HURON ST,,,ON
***37631,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1102,OPP,38 GRENVILLE ST,,,ON
***46012,20240220,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1102,NR,640 RUNNYMEDE RD,,,ON
***46442,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1102,NR,200 REDPATH AVE,,,ON
***84852,20240220,307,PARK VEHICLE OUTSIDE OF SPACE,75,1103,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***59317,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1103,OPP,233 CARLAW AVE,,,ON
***66039,20240220,192,STAND SIGNED TRANSIT STOP,150,1103,W/S,LANSDOWNE AVE,S/O,DAVENPORT RD,ON
***12294,20240220,3,PARK ON PRIVATE PROPERTY,75,1103,AT,24 FOREST MANOR RD,,,ON
***12295,20240220,3,PARK ON PRIVATE PROPERTY,75,1103,AT,24 FOREST MANOR RD,,,ON
***30767,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1103,NR,240 DUPONT ST,,,ON
***69034,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1103,OPP,125 WESTERN BATTERY RD,,,ON
***87969,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1103,NR,955 BAY ST,,,ON
***05788,20240220,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1103,NR,22 RAINSFORD RD,,,ON
***13664,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1103,NR,44 LILLIAN ST,,,ON
***36133,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1103,NR,455 HURON ST,,,ON
***50167,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1103,OPP,1112 DUNDAS ST W,,,ON
***58839,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1103,NR,34 ASQUITH AVE,,,ON
***17783,20240220,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1104,NR,222 ELM ST,,,ON
***25603,20240220,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1104,OPP,16 CURITY AVE,,,ON
***30768,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1104,NR,240 DUPONT ST,,,ON
***69035,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1104,OPP,100 WESTERN BATTERY RD,,,ON
***04265,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1104,NR,165 CLAIREPORT CRES,,,ON
***13727,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1104,NR,469 KING ST W,,,ON
***19456,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1104,NR,2267 DUNDAS ST W,,,ON
***21208,20240220,415,PARK COMMERC LOAD ZONE NOT LDG,40,1104,OPP,23 SULTAN ST,,,FL
***42758,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1104,NR,27 RONCESVALLES AVE,,,ON
***42957,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1104,OPP,650 CHURCH ST,,,ON
***55605,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1104,NR,222 JARVIS ST,,,ON
***58840,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1104,NR,15 ASQUITH AVE,,,ON
***36134,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1105,NR,95 PRINCE ARTHUR AVE,,,ON
***42958,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1105,W/S,CHURCH ST,S/O,BLOOR ST E,ON
***46013,20240220,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1105,NR,630 RUNNYMEDE RD,,,ON
***46014,20240220,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1105,NR,630 RUNNYMEDE RD,,,ON
***58841,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1105,NR,15 ASQUITH AVE,,,ON
***64840,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1105,NR,25 CAPREOL CRT,,,QC
***73178,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1105,NR,474 COLLEGE ST,,,ON
***12296,20240220,3,PARK ON PRIVATE PROPERTY,75,1106,AT,24 FOREST MANOR RD,,,ON
***98798,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1106,OPP,215 MUTUAL ST,,,ON
***34915,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1106,NR,62 DUNCANNON DR,,,ON
***35268,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1106,NR,73 RICHMOND ST W,,,ON
***64841,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1106,NR,25 CAPREOL CRT,,,ON
***97679,20240220,347,PARK IN A FIRE ROUTE,250,1107,,245 DIXON RD,,,ON
***83175,20240220,312,PARKING MACH-NOT USED/NO FEE,75,1107,AT,675 MANNING AVE,,,ON
***17784,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1107,NR,222 ST PATRICK ST,,,ON
***82035,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1107,E/S,COOPERAGE ST,N/O,FRONT ST E,ON
***98799,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1107,OPP,211 MUTUAL ST,,,ON
***21374,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1107,OPP,73 REGENT PARK BLVD,,,ON
***38290,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1107,NR,22 FRONT ST W,,,ON
***52125,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1107,E/S,COXWELL AVE,S/O,MORTIMER AVE,ON
***58842,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1107,OPP,15 ASQUITH AVE,,,ON
***64842,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1107,NR,10 CAPREOL CRT,,,ON
***73179,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1107,NR,470 COLLEGE ST,,,ON
***61076,20240220,3,PARK ON PRIVATE PROPERTY,75,1108,AT,330 HOPEWELL AVE,,,ON
***13728,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1108,NR,83 PORTLAND ST,,,ON
***16025,20240220,29,PARK PROHIBITED TIME NO PERMIT,30,1108,NR,266 ROBERT ST,,,ON
***38291,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1108,NR,22 FRONT ST W,,,ON
***42759,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1108,NR,66 RONCESVALLES AVE,,,ON
***64843,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1108,NR,16 CAPREOL CRT,,,QC
***86872,20240220,312,PARKING MACH-NOT USED/NO FEE,75,1109,AT,850 COXWELL AVENUE,,,ON
***30769,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1109,NR,162 SPADINA RD,,,ON
***16026,20240220,29,PARK PROHIBITED TIME NO PERMIT,30,1109,NR,254 ROBERT ST,,,ON
***34916,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1109,NR,34 TARLTON RD,,,ON
***37632,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1109,NR,663 YONGE ST,,,ON
***42959,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1109,OPP,33 HAYDEN ST,,,ON
***52126,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1109,E/S,COXWELL AVE,S/O,MORTIMER AVE,ON
***64844,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1109,NR,16 CAPREOL CRT,,,ON
***86873,20240220,312,PARKING MACH-NOT USED/NO FEE,75,1110,AT,850 COXWELL AVENUE,,,ON
***90250,20240220,4,PARK ON MUNICIPAL PROPERTY,75,1110,AT,120 SUBWAY CRESCENT,,,ON
***42122,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1110,NR,90 STADIUM RD,,,ON
***87970,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1110,OPP,10 ST MARY ST,,,ON
***19457,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1110,NR,2247 DUNDAS ST W,,,ON
***36135,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1110,NR,50 PRINCE ARTHUR AVE,,,ON
***37633,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1110,NR,663 YONGE ST,,,ON
***42960,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1110,OPP,33 HAYDEN ST,,,ON
***52127,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1110,W/S,COXWELL AVE,S/O,MORTIMER AVE,ON
***12921,20240220,3,PARK ON PRIVATE PROPERTY,75,1111,,101 EGLINTON AVE E,,,ON
***87637,20240220,3,PARK ON PRIVATE PROPERTY,75,1111,,4700 KEELE ST,,,ON
***86874,20240220,312,PARKING MACH-NOT USED/NO FEE,75,1111,AT,850 COXWELL AVENUE,,,ON
***60130,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1111,NR,135 EAST LIBERTY ST,,,ON
***69036,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1111,NR,19 WESTERN BATTERY RD,,,ON
***83116,20240220,3,PARK ON PRIVATE PROPERTY,75,1111,AT,71 THORNCLIFFE PARK DR,,,ON
***36136,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1111,NR,50 PRINCE ARTHUR AVE,,,ON
***38292,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1111,NR,1 FRONT ST W,,,ON
***46443,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1111,NR,8 ROEHAMPTON AVE,,,ON
***58843,20240220,8,STAND VEH.-PROHIBIT TIME/DAY,100,1111,NR,28 SCOLLARD ST,,,ON
***86875,20240220,312,PARKING MACH-NOT USED/NO FEE,75,1112,AT,850 COXWELL AVENUE,,,ON
***42123,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1112,OPP,34 LITTLE NORWAY CRES,,,ON
***83117,20240220,3,PARK ON PRIVATE PROPERTY,75,1112,AT,71 THORNCLIFFE PARK DR,,,ON
***21375,20240220,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1112,OPP,174 SACKVILLE ST,,,ON
***35269,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1112,NR,137 YONGE ST,,,ON
***41256,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1112,OPP,1700 BLOOR ST W,,,ON
***46444,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1112,NR,39 ROEHAMPTON AVE,,,ON
***50168,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1112,NR,835 DUNDAS ST W,,,ON
***52128,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1112,W/S,COXWELL AVE,S/O,MORTIMER AVE,ON
***55606,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1112,NR,250 JARVIS ST,,,ON
***58844,20240220,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1112,NR,8 SCOLLARD ST,,,ON
***79005,20240220,3,PARK ON PRIVATE PROPERTY,75,1113,,2075 BAYVIEW AVE,,,ON
***26934,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1113,NR,50 MACKAY AVE,,,ON
***13729,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1113,NR,32 STEWART ST,,,ON
***41257,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1113,OPP,1680 BLOOR ST W,,,ON
***41320,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1113,NR,28 BOSWELL AVE,,,ON
***50928,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1113,NR,200 DORA SPENCER RD,,,ON
***52129,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1113,W/S,COXWELL AVE,S/O,MORTIMER AVE,ON
***58845,20240220,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1113,NR,21 SCOLLARD ST,,,ON
***77275,20240220,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1113,NR,40 GOUGH AVE,,,ON
***82036,20240220,207,PARK MACHINE-REQD FEE NOT PAID,30,1114,S/S,FRONT ST E,E/O,ROLLING MILLS RD,ON
***83118,20240220,3,PARK ON PRIVATE PROPERTY,75,1114,AT,71 THORNCLIFFE PARK DR,,,ON
***16027,20240220,29,PARK PROHIBITED TIME NO PERMIT,30,1114,NR,119 ROBERT ST,,,ON
