tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***31803,20240305,3,PARK ON PRIVATE PROPERTY,75,0411,,1095 NEILSON RD,,,ON
***95364,20240305,340,PARK - ON FRONT YARD,50,0411,NR,504 CALEDONIA RD,,,ON
***25585,20240305,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0411,NR,11 VIA ITALIA,,,ON
***06505,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0412,NR,385 QUEBEC AVE,,,ON
***72877,20240305,2,PARK - LONGER THAN 3 HOURS,30,0412,OPP,142 ROBBINSTONE DR,,,ON
***72878,20240305,2,PARK - LONGER THAN 3 HOURS,30,0412,OPP,142 ROBBINSTONE DR,,,ON
***77997,20240305,2,PARK - LONGER THAN 3 HOURS,30,0412,NR,489 ATLAS AVE,,,ON
***61008,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0413,NR,69 HEARST CRCL,,,BC
***02330,20240305,2,PARK - LONGER THAN 3 HOURS,30,0413,NR,21 BIMBROK RD,,,ON
***21277,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0413,NR,145 TORRESDALE AVE,,,ON
***72879,20240305,2,PARK - LONGER THAN 3 HOURS,30,0413,OPP,142 ROBBINSTONE DR,,,ON
***77998,20240305,2,PARK - LONGER THAN 3 HOURS,30,0413,NR,489 ATLAS AVE,,,ON
***72602,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0414,NR,34 WROXETER AVE,,,ON
***95365,20240305,340,PARK - ON FRONT YARD,50,0414,NR,500 CALEDONIA RD,,,ON
***98413,20240305,3,PARK ON PRIVATE PROPERTY,75,0414,AT,50 FOREST MANOR RD,,,ON
***25490,20240305,2,PARK - LONGER THAN 3 HOURS,30,0415,NR,47 TUNMEAD SQ,,,ON
***02331,20240305,2,PARK - LONGER THAN 3 HOURS,30,0415,NR,29 BIMBROK RD,,,ON
***75987,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0415,OPP,240 GARDEN AVE,,,ON
***77999,20240305,2,PARK - LONGER THAN 3 HOURS,30,0415,NR,465 ATLAS AVE,,,ON
***98414,20240305,3,PARK ON PRIVATE PROPERTY,75,0415,AT,50 FOREST MANOR RD,,,ON
***60030,20240305,3,PARK ON PRIVATE PROPERTY,75,0416,,15 LAROSE AVENUE,,,ON
***25491,20240305,2,PARK - LONGER THAN 3 HOURS,30,0416,NR,47 TUNMEAD SQ,,,ON
***83421,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0416,NR,47 HEARST CRCL,,,ON
***02332,20240305,2,PARK - LONGER THAN 3 HOURS,30,0416,NR,35 BIMBROK RD,,,ON
***21278,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0416,OPP,131 TORRESDALE AVE,,,ON
***78000,20240305,2,PARK - LONGER THAN 3 HOURS,30,0416,NR,465 ATLAS AVE,,,ON
***78162,20240305,2,PARK - LONGER THAN 3 HOURS,30,0416,NR,2 COULTER AVE,,,ON
***95366,20240305,340,PARK - ON FRONT YARD,50,0416,NR,500 CALEDONIA RD,,,ON
***98415,20240305,3,PARK ON PRIVATE PROPERTY,75,0416,AT,50 FOREST MANOR RD,,,ON
***25492,20240305,2,PARK - LONGER THAN 3 HOURS,30,0417,NR,29 TUNMEAD SQ,,,ON
***25493,20240305,2,PARK - LONGER THAN 3 HOURS,30,0418,NR,29 TUNMEAD SQ,,,ON
***83422,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0418,OPP,28 HEARST CRCL,,,ON
***84774,20240305,3,PARK ON PRIVATE PROPERTY,75,0418,AT,56 ANNIE CRAIG DR,,,ON
***25586,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0418,NR,355 WESTMOUNT AVE,,,ON
***84775,20240305,3,PARK ON PRIVATE PROPERTY,75,0419,AT,56 ANNIE CRAIG DR,,,ON
***25587,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0419,NR,355 WESTMOUNT AVE,,,ON
***25588,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0419,NR,355 WESTMOUNT AVE,,,ON
***94258,20240305,3,PARK ON PRIVATE PROPERTY,75,0420,AT,50 O'NEILL RD,,,ON
***83423,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0420,S/S,HEARST CRCL,E/O,CHISWICK AVE,ON
***21279,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0420,NR,33 ROBINGROVE RD,,,ON
***06506,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0420,NR,489 CLENDENAN AVE,,,ON
***84776,20240305,3,PARK ON PRIVATE PROPERTY,75,0420,AT,56 ANNIE CRAIG DR,,,ON
***25589,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0420,NR,365 WESTMOUNT AVE,,,ON
***31804,20240305,3,PARK ON PRIVATE PROPERTY,75,0421,,75 ALFORD CRES,,,ON
***84777,20240305,3,PARK ON PRIVATE PROPERTY,75,0421,AT,56 ANNIE CRAIG DR,,,ON
***62043,20240305,6,PARK-SIGNED HWY-EXC PERMT TIME,40,0422,NR,1139 ROYAL YORK CRT,,,ON
***25494,20240305,2,PARK - LONGER THAN 3 HOURS,30,0422,NR,22 WHITELEAS AVE,,,ON
***00796,20240305,338,PARK - BETWEEN ROAD & SIDEWALK,50,0422,NR,26 STEVENWOOD RD,,,ON
***83424,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0422,NR,3 HEARST CRCL,,,ON
***75988,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0422,OPP,230 GARDEN AVE,,,ON
***78001,20240305,2,PARK - LONGER THAN 3 HOURS,30,0422,N/S,AVA RD,W/O,RICHVIEW AVE,ON
***62044,20240305,6,PARK-SIGNED HWY-EXC PERMT TIME,40,0423,NR,1139 ROYAL YORK CRT,,,ON
***25495,20240305,2,PARK - LONGER THAN 3 HOURS,30,0423,NR,22 WHITELEAS AVE,,,ON
***21280,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0423,OPP,44 STONEDENE BLVD,,,ON
***06507,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0423,NR,447 CLENDENAN AVE,,,ON
***78002,20240305,2,PARK - LONGER THAN 3 HOURS,30,0423,N/S,AVA RD,W/O,RICHVIEW AVE,ON
***78003,20240305,2,PARK - LONGER THAN 3 HOURS,30,0423,N/S,AVA RD,W/O,RICHVIEW AVE,ON
***84778,20240305,3,PARK ON PRIVATE PROPERTY,75,0423,AT,56 ANNIE CRAIG DR,,,ON
***05189,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0423,NR,48 DURIE ST,,,ON
***25590,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0423,NR,375 WESTMOUNT AVE,,,ON
***30900,20240305,3,PARK ON PRIVATE PROPERTY,75,0424,,1 COIN ST,,,ON
***62045,20240305,6,PARK-SIGNED HWY-EXC PERMT TIME,40,0424,NR,1139 ROYAL YORK CRT,,,ON
***50785,20240305,2,PARK - LONGER THAN 3 HOURS,30,0424,NR,26 WHITELEAS AVE,,,QC
***72880,20240305,2,PARK - LONGER THAN 3 HOURS,30,0424,NR,26 RUBIC CRES,,,ON
***78004,20240305,2,PARK - LONGER THAN 3 HOURS,30,0424,N/S,AVA RD,W/O,RICHVIEW AVE,ON
***78005,20240305,2,PARK - LONGER THAN 3 HOURS,30,0424,N/S,AVA RD,W/O,RICHVIEW AVE,ON
***98416,20240305,3,PARK ON PRIVATE PROPERTY,75,0424,AT,38 FOREST MANOR RD,,,ON
***50786,20240305,2,PARK - LONGER THAN 3 HOURS,30,0425,NR,26 WHITELEAS AVE,,,ON
***00797,20240305,2,PARK - LONGER THAN 3 HOURS,30,0425,NR,10 KOLLAR DR,,,ON
***06508,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0425,NR,425 CLENDENAN AVE,,,ON
***32389,20240305,3,PARK ON PRIVATE PROPERTY,75,0425,AT,5 NORTHTOWN WAY,,,ON
***78163,20240305,2,PARK - LONGER THAN 3 HOURS,30,0425,NR,179 JOHN ST,,,ON
***02333,20240305,3,PARK ON PRIVATE PROPERTY,75,0426,AT,1470 MIDLAND AVE,,,ON
***21281,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0426,NR,12 ROCKFORD RD,,,ON
***32390,20240305,3,PARK ON PRIVATE PROPERTY,75,0426,AT,5 NORTHTOWN WAY,,,ON
***67321,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0426,NR,8 HAMBLY AVE,,,IL
***78006,20240305,2,PARK - LONGER THAN 3 HOURS,30,0426,N/S,AVA RD,E/O,RICHVIEW AVE,ON
***31805,20240305,3,PARK ON PRIVATE PROPERTY,75,0427,,10 EMPRINGHAM DR,,,ON
***50787,20240305,2,PARK - LONGER THAN 3 HOURS,30,0427,NR,34 WHITELEAS AVE,,,ON
***50788,20240305,2,PARK - LONGER THAN 3 HOURS,30,0427,NR,34 WHITELEAS AVE,,,ON
***02334,20240305,3,PARK ON PRIVATE PROPERTY,75,0427,AT,1470 MIDLAND AVE,,,ON
***28119,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0427,NR,20 MCNAIRN AVE,,,ON
***32391,20240305,3,PARK ON PRIVATE PROPERTY,75,0427,AT,5 NORTHTOWN WAY,,,ON
***78007,20240305,2,PARK - LONGER THAN 3 HOURS,30,0427,N/S,AVA RD,E/O,RICHVIEW AVE,ON
***00798,20240305,2,PARK - LONGER THAN 3 HOURS,30,0428,OPP,32 KOLLAR DR,,,ON
***83425,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0428,S/S,THURODALE AVE,W/O,BROOKHAVEN DR,ON
***02335,20240305,3,PARK ON PRIVATE PROPERTY,75,0428,AT,1470 MIDLAND AVE,,,ON
***66805,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0428,NR,219 ALBANY AVE,,,ON
***78764,20240305,2,PARK - LONGER THAN 3 HOURS,30,0428,NR,23 CLEVELAND ST,,,ON
***95367,20240305,340,PARK - ON FRONT YARD,50,0428,NR,364 NORTHCLIFFE BLVD,,,ON
***60035,20240305,3,PARK ON PRIVATE PROPERTY,75,0429,,238 ALBION ROAD,,,ON
***50789,20240305,2,PARK - LONGER THAN 3 HOURS,30,0429,NR,44 WHITELEAS AVE,,,ON
***83426,20240305,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0429,N/S,THURODALE AVE,W/O,BROOKHAVEN DR,ON
***02336,20240305,3,PARK ON PRIVATE PROPERTY,75,0429,AT,1470 MIDLAND AVE,,,ON
***72603,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0429,NR,83 WITHROW AVE,,,ON
***30902,20240305,3,PARK ON PRIVATE PROPERTY,75,0430,,1 COIN ST,,,ON
***31806,20240305,3,PARK ON PRIVATE PROPERTY,75,0430,,10 EMPRINGHAM DR,,,ON
***50790,20240305,2,PARK - LONGER THAN 3 HOURS,30,0430,NR,41 WHITELEAS AVE,,,ON
***94259,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0430,NR,8 BURDOCK LANE,,,ON
***01581,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0430,NR,58 HEATHROW DR,,,ON
***06509,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0430,NR,22 ROWLAND ST,,,ON
***18828,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0430,NR,28 FREDERICK TISDALE DR,,,ON
***78765,20240305,2,PARK - LONGER THAN 3 HOURS,30,0430,NR,32 CLEVELAND ST,,,ON
***78766,20240305,2,PARK - LONGER THAN 3 HOURS,30,0430,NR,20 CLEVELAND ST,,,ON
***60031,20240305,3,PARK ON PRIVATE PROPERTY,75,0431,,130 WIDDICOMBE HILL BOULEVARD,,,ON
***25562,20240305,31,STOP-ROAD SIDE-STOP/PARK VEH.,150,0431,NR,861 BLOOR ST W,,,ON
***30538,20240305,3,PARK ON PRIVATE PROPERTY,75,0431,AT,585 BLOOR ST E,,,ON
***62046,20240305,2,PARK - LONGER THAN 3 HOURS,30,0432,NR,1 LEITA CRT,,,ON
***50791,20240305,2,PARK - LONGER THAN 3 HOURS,30,0432,NR,57 WHITELEAS AVE,,,ON
***01582,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0432,NR,52 HEATHROW DR,,,ON
***06510,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0432,OPP,1 ROWLAND ST,,,ON
***11398,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0432,NR,9 LAXTON AVE,,,ON
***18829,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0432,OPP,81 FREDERICK TISDALE DR,,,ON
***75989,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0432,S/S,GARDEN AVE,E/O,SORAUREN AVE,ON
***78767,20240305,2,PARK - LONGER THAN 3 HOURS,30,0432,NR,11 CLEVELAND ST,,,ON
***62047,20240305,2,PARK - LONGER THAN 3 HOURS,30,0433,NR,1 LEITA CRT,,,ON
***50792,20240305,2,PARK - LONGER THAN 3 HOURS,30,0433,NR,57 WHITELEAS AVE,,,ON
***02337,20240305,3,PARK ON PRIVATE PROPERTY,75,0433,AT,2550 LAWRENCE AVE E,,,ON
***11399,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0433,NR,9 LAXTON AVE,,,ON
***18830,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0433,OPP,97 FREDERICK TISDALE DR,,,ON
***30539,20240305,3,PARK ON PRIVATE PROPERTY,75,0433,AT,575 BLOOR ST E,,,ON
***78768,20240305,2,PARK - LONGER THAN 3 HOURS,30,0433,NR,11 CLEVELAND ST,,,ON
***50793,20240305,2,PARK - LONGER THAN 3 HOURS,30,0434,NR,57 WHITELEAS AVE,,,ON
***21282,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0434,NR,509 BRENTHALL AVE,,,ON
***11400,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0434,NR,9 LAXTON AVE,,,ON
***18831,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0434,NR,140 FREDERICK TISDALE DR,,,ON
***30540,20240305,3,PARK ON PRIVATE PROPERTY,75,0434,AT,575 BLOOR ST E,,,ON
***32392,20240305,3,PARK ON PRIVATE PROPERTY,75,0434,AT,10 NORTHTOWN WAY,,,ON
***78769,20240305,2,PARK - LONGER THAN 3 HOURS,30,0434,NR,20 CLEVELAND ST,,,ON
***32393,20240305,3,PARK ON PRIVATE PROPERTY,75,0435,AT,10 NORTHTOWN WAY,,,ON
***62048,20240305,2,PARK - LONGER THAN 3 HOURS,30,0436,NR,53 LEMONWOOD DR,,,ON
***83427,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0436,NR,22 GOLDCREST BLVD,,,ON
***11401,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0436,NR,3 LAXTON AVE,,,ON
***18832,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0436,NR,158 FREDERICK TISDALE DR,,,ON
***30541,20240305,3,PARK ON PRIVATE PROPERTY,75,0436,AT,575 BLOOR ST E,,,SK
***75990,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0436,NR,35 GARDEN AVE,,,ON
***78770,20240305,2,PARK - LONGER THAN 3 HOURS,30,0436,NR,2 CLEVELAND ST,,,ON
***62049,20240305,2,PARK - LONGER THAN 3 HOURS,30,0437,NR,53 LEMONWOOD DR,,,ON
***18833,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0437,NR,172 FREDERICK TISDALE DR,,,QC
***72604,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0437,NR,5 WITHROW AVE,,,ON
***72881,20240305,2,PARK - LONGER THAN 3 HOURS,30,0437,NR,120 BELLEFONTAINE ST,,,ON
***78008,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0437,OPP,44 APPLETON AVE,,,ON
***79749,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0437,NR,45 PLAYTER CRES,,,ON
***72882,20240305,2,PARK - LONGER THAN 3 HOURS,30,0438,NR,143 BELLEFONTAINE ST,,,ON
***78009,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0438,OPP,18 APPLETON AVE,,,ON
***62050,20240305,2,PARK - LONGER THAN 3 HOURS,30,0439,NR,53 LEMONWOOD DR,,,ON
***78164,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0439,NR,12 MARSHALL BLVD,,,ON
***60032,20240305,3,PARK ON PRIVATE PROPERTY,75,0440,,505 THE WEST MALL,,,ON
***75991,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0440,NR,11 GARDEN AVE,,,ON
***78010,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0440,OPP,18 APPLETON AVE,,,ON
***95368,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0440,NR,41 ROCKVALE AVE,,,ON
***31808,20240305,3,PARK ON PRIVATE PROPERTY,75,0441,,22 FOREST CREEK PATHWAY,,,ON
***62051,20240305,2,PARK - LONGER THAN 3 HOURS,30,0441,NR,69 LEMONWOOD DR,,,ON
***21283,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0441,NR,5 GLENBOROUGH PARK CRES,,,ON
***32394,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0441,W/S,PARKVIEW AVE,S/O,YONGE ST,ON
***62052,20240305,2,PARK - LONGER THAN 3 HOURS,30,0442,NR,69 LEMONWOOD DR,,,ON
***94260,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0442,OPP,20 JESSIE DR,,,ON
***98417,20240305,3,PARK ON PRIVATE PROPERTY,75,0442,AT,65 SKYMARK DR,,,ON
***50794,20240305,2,PARK - LONGER THAN 3 HOURS,30,0443,NR,101 JACOB FISHER DR,,,ON
***21284,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0443,OPP,28 GLENBOROUGH PARK CRES,,,ON
***72605,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0443,NR,1 SPARKHALL AVE,,,ON
***31809,20240305,3,PARK ON PRIVATE PROPERTY,75,0444,,22 FOREST CREEK PATHWAY,,,ON
***32395,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0444,E/S,KINGSDALE AVE,N/O,DORIS AVE,ON
***50795,20240305,2,PARK - LONGER THAN 3 HOURS,30,0445,NR,9 JACOB FISHER DR,,,ON
***94261,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0445,NR,120 DALLIMORE CRCL,,,ON
***25563,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0445,NR,70 ROGERS RD,,,ON
***32396,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0445,E/S,KINGSDALE AVE,N/O,DORIS AVE,ON
***79750,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0446,NR,60 NEALON AVE,,,ON
***84779,20240305,2,PARK - LONGER THAN 3 HOURS,30,0446,OPP,15 THIRTY THIRD ST,,,ON
***50796,20240305,2,PARK - LONGER THAN 3 HOURS,30,0447,NR,5 JACOB FISHER DR,,,ON
***84780,20240305,2,PARK - LONGER THAN 3 HOURS,30,0447,OPP,15 THIRTY THIRD ST,,,ON
***84781,20240305,2,PARK - LONGER THAN 3 HOURS,30,0447,OPP,15 THIRTY THIRD ST,,,ON
***77545,20240305,3,PARK ON PRIVATE PROPERTY,75,0448,,60 FAIRFAX CRESCENT,,,ON
***25564,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0448,NR,79 ROGERS RD,,,ON
***72606,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0448,NR,27 SPARKHALL AVE,,,ON
***75992,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0448,NR,22 MACDONELL AVE,,,ON
***78165,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0448,NR,34 COMAY RD,,,ON
***84782,20240305,2,PARK - LONGER THAN 3 HOURS,30,0448,OPP,15 THIRTY THIRD ST,,,ON
***78166,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0449,NR,34 COMAY RD,,,ON
***84783,20240305,2,PARK - LONGER THAN 3 HOURS,30,0449,OPP,15 THIRTY THIRD ST,,,ON
***72883,20240305,2,PARK - LONGER THAN 3 HOURS,30,0450,NR,275 VILLAGE GREEN SQ,,,ON
***78771,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0450,NR,53 ALCORN AVE,,,ON
***79751,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0450,W/S,LOGAN AVE,N/O,MORTIMER AVE,ON
***84784,20240305,2,PARK - LONGER THAN 3 HOURS,30,0450,OPP,15 THIRTY THIRD ST,,,ON
***84785,20240305,2,PARK - LONGER THAN 3 HOURS,30,0450,OPP,15 THIRTY THIRD ST,,,ON
***98094,20240305,3,PARK ON PRIVATE PROPERTY,75,0451,,9548 SHEPPARD AVE E,,,ON
***30542,20240305,3,PARK ON PRIVATE PROPERTY,75,0451,AT,50 ALEXANDER ST,,,ON
***72884,20240305,2,PARK - LONGER THAN 3 HOURS,30,0451,OPP,255 VILLAGE GREEN SQ,,,ON
***78011,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0451,OPP,3 MILLERSON AVE,,,ON
***79752,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0451,W/S,LOGAN AVE,S/O,WESTWOOD AVE,ON
***50797,20240305,2,PARK - LONGER THAN 3 HOURS,30,0452,NR,81 MOURNING DOVE CRES,,,ON
***21285,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0452,OPP,11 FELDBAR CRT,,,ON
***32397,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0452,N/S,BEECROFT RD,E/O,SHEPPARD AVE W,ON
***72885,20240305,2,PARK - LONGER THAN 3 HOURS,30,0452,OPP,255 VILLAGE GREEN SQ,,,ON
***78167,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0452,NR,4 HURDMAN ST,,,ON
***50798,20240305,2,PARK - LONGER THAN 3 HOURS,30,0453,NR,81 MOURNING DOVE CRES,,,ON
***06511,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0453,NR,91 VINE AVE,,,ON
***32398,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0453,N/S,BEECROFT RD,E/O,SHEPPARD AVE W,ON
***78012,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0453,OPP,3 MILLERSON AVE,,,ON
***78168,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0453,NR,7 HURDMAN ST,,,ON
***84786,20240305,2,PARK - LONGER THAN 3 HOURS,30,0453,OPP,15 THIRTY THIRD ST,,,ON
***89726,20240305,3,PARK ON PRIVATE PROPERTY,75,0453,AT,350 QUEENS QUAY W,,,ON
***89727,20240305,3,PARK ON PRIVATE PROPERTY,75,0453,AT,350 QUEENS QUAY W,,,ON
***50799,20240305,2,PARK - LONGER THAN 3 HOURS,30,0454,OPP,58 MOURNING DOVE CRES,,,ON
***01583,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0454,NR,3 DATCHET RD,,,ON
***30543,20240305,3,PARK ON PRIVATE PROPERTY,75,0454,AT,50 ALEXANDER ST,,,ON
***78013,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0454,OPP,3 MILLERSON AVE,,,ON
***98418,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0454,NR,9 ESTERBROOKE AVE,,,ON
***21286,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0455,NR,354 MCKEE AVE,,,ON
***01584,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0455,NR,3 DATCHET RD,,,ON
***32399,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0455,NR,55 POYNTZ AVE,,,ON
***32400,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0455,NR,55 POYNTZ AVE,,,ON
***72607,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0455,S/S,SPARKHALL AVE,W/O,LOGAN AVE,ON
***21287,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0456,NR,345 MCKEE AVE,,,ON
***01585,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0456,NR,3 DATCHET RD,,,ON
***28120,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0456,NR,581 BEDFORD PARK AVE,,,ON
***72886,20240305,3,PARK ON PRIVATE PROPERTY,75,0456,AT,125 VILLAGE GREEN SQ,,,ON
***91342,20240305,2,PARK - LONGER THAN 3 HOURS,30,0456,OPP,15 FORTY THIRD ST,,,ON
***98095,20240305,3,PARK ON PRIVATE PROPERTY,75,0457,,9548 SHEPPARD AVE E,,,ON
***32401,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0457,NR,75 POYNTZ AVE,,,ON
***72887,20240305,3,PARK ON PRIVATE PROPERTY,75,0457,AT,125 VILLAGE GREEN SQ,,,ON
***78772,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0457,NR,21 WALKER AVE,,,ON
***98419,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0457,NR,25 LEITH HILL RD,,,ON
***72888,20240305,3,PARK ON PRIVATE PROPERTY,75,0458,AT,125 VILLAGE GREEN SQ,,,ON
***78169,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0458,NR,37 GOTHAM CRT,,,ON
***91343,20240305,2,PARK - LONGER THAN 3 HOURS,30,0458,OPP,15 FORTY THIRD ST,,,ON
***21288,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0459,NR,405 KINGSDALE AVE,,,ON
***72608,20240305,29,PARK PROHIBITED TIME NO PERMIT,30,0459,S/S,SPARKHALL AVE,W/O,LOGAN AVE,ON
***79753,20240305,2,PARK - LONGER THAN 3 HOURS,30,0459,OPP,75 COSBURN AVE,,,ON
***91344,20240305,2,PARK - LONGER THAN 3 HOURS,30,0459,OPP,15 FORTY THIRD ST,,,ON
***30349,20240305,3,PARK ON PRIVATE PROPERTY,75,0500,,1350 YORK MILLS RD,,,ON
***78170,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0500,OPP,12 GOTHAM CRT,,,ON
***91345,20240305,2,PARK - LONGER THAN 3 HOURS,30,0500,OPP,15 FORTY THIRD ST,,,ON
***98420,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0500,NR,28 ROCHELLE CRES,,,NS
***50800,20240305,2,PARK - LONGER THAN 3 HOURS,30,0501,NR,46 SWALLOWTAIL RD,,,ON
***79754,20240305,2,PARK - LONGER THAN 3 HOURS,30,0501,NR,100 COSBURN AVE,,,ON
***21289,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0502,NR,401 HOLLYWOOD AVE,,,ON
***79755,20240305,2,PARK - LONGER THAN 3 HOURS,30,0502,NR,100 COSBURN AVE,,,ON
***91346,20240305,2,PARK - LONGER THAN 3 HOURS,30,0502,OPP,15 FORTY THIRD ST,,,ON
***50801,20240305,2,PARK - LONGER THAN 3 HOURS,30,0503,OPP,46 SWALLOWTAIL RD,,,ON
***32402,20240305,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,0503,NR,138 BOGERT AVE,,,QC
***89728,20240305,8,STAND VEH.-PROHIBIT TIME/DAY,100,0503,OPP,19 GRAND TRUNK CRES,,,ON
