tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***84159,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1338,OPP,144 QUEBEC AVE,,,ON
***88347,20240513,99,STOP-NON-SCHL BUS IN SCHL LDZN,100,1338,NR,74 WELLESLEY ST W,,,ON
***17675,20240513,3,PARK ON PRIVATE PROPERTY,75,1338,AT,238 WELLESLEY ST E,,,ON
***36460,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1338,OPP,5 PARK HOME AVE,,,ON
***37108,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1338,NR,123 GEORGE ST S,,,ON
***92992,20240513,3,PARK ON PRIVATE PROPERTY,75,1339,,2075 BAYVIEW AVE,,,ON
***22750,20240513,3,PARK ON PRIVATE PROPERTY,75,1339,AT,70 EDWARD ST,,,ON
***69559,20240513,347,PARK IN A FIRE ROUTE,250,1339,NR,8 TELEGRAM MEWS,,,ON
***69560,20240513,347,PARK IN A FIRE ROUTE,250,1339,NR,8 TELEGRAM MEWS,,,ON
***97167,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1339,OPP,825 COXWELL AVE,,,ON
***54826,20240513,3,PARK ON PRIVATE PROPERTY,75,1339,AT,1235 WILSON AVE,,,ON
***60441,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1339,NR,3110 YONGE ST,,,ON
***61456,20240513,2,PARK - LONGER THAN 3 HOURS,30,1339,OPP,2 TESTON BLVD,,,ON
***76550,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1339,NR,45 CARLTON ST,,,ON
***98950,20240513,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1339,NR,630 SHAW ST,,,ON
***16815,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1339,NR,1097 DUNDAS ST W,,,ON
***17676,20240513,3,PARK ON PRIVATE PROPERTY,75,1339,AT,238 WELLESLEY ST E,,,ON
***23412,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1339,NR,1560 YONGE ST,,,ON
***58725,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1339,NR,596 DANFORTH AVE,,,ON
***66086,20240513,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1339,NR,672 MANNING AVE,,,ON
***69561,20240513,347,PARK IN A FIRE ROUTE,250,1340,NR,25 TELEGRAM MEWS,,,ON
***58574,20240513,2,PARK - LONGER THAN 3 HOURS,30,1340,NR,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***61457,20240513,2,PARK - LONGER THAN 3 HOURS,30,1340,OPP,2 TESTON BLVD,,,ON
***76551,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1340,NR,45 CARLTON ST,,,ON
***94796,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1340,NR,635 QUEEN ST W,,,NY
***16344,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1340,NR,507 CHURCH ST,,,ON
***17110,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1340,S/S,EASTERN AVE,W/O,ST LAWRENCE ST,ON
***17677,20240513,3,PARK ON PRIVATE PROPERTY,75,1340,AT,238 WELLESLEY ST E,,,ON
***35895,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1340,NR,180 DOVERCOURT RD,,,ON
***36461,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1340,N/S,PARK HOME AVE,W/O,YONGE ST,ON
***58726,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1340,NR,602 DANFORTH AVE,,,ON
***66087,20240513,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1340,NR,676 MANNING AVE,,,ON
***60442,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1341,NR,3130 YONGE ST,,,ON
***80880,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1341,NR,11 ORDNANCE ST,,,ON
***83055,20240513,415,PARK COMMERC LOAD ZONE NOT LDG,40,1341,NR,21 DUNDAS SQ,,,ON
***84160,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1341,NR,77 QUEBEC AVE,,,ON
***98951,20240513,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1341,OPP,745 SHAW ST,,,ON
***00062,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1341,NR,60 PRINCESS ST,,,ON
***17678,20240513,3,PARK ON PRIVATE PROPERTY,75,1341,AT,238 WELLESLEY ST E,,,ON
***17679,20240513,3,PARK ON PRIVATE PROPERTY,75,1341,AT,238 WELLESLEY ST E,,,ON
***19614,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1341,S/S,MORRISON AVE,E/O,SELLERS AVE,ON
***23413,20240513,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1341,NR,1560 YONGE ST,,,ON
***23693,20240513,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1341,NR,38 ELM ST,,,ON
***36831,20240513,415,PARK COMMERC LOAD ZONE NOT LDG,40,1341,NR,21 PIPER ST,,,ON
***58727,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1341,OPP,611 DANFORTH AVE,,,ON
***76552,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1342,NR,415 CHURCH ST,,,ON
***76553,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1342,NR,415 CHURCH ST,,,ON
***17680,20240513,3,PARK ON PRIVATE PROPERTY,75,1342,AT,238 WELLESLEY ST E,,,ON
***19006,20240513,3,PARK ON PRIVATE PROPERTY,75,1342,AT,500 KING ST W,,,ON
***36832,20240513,415,PARK COMMERC LOAD ZONE NOT LDG,40,1342,NR,21 PIPER ST,,,ON
***37109,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1342,NR,109 GEORGE ST S,,,ON
***55588,20240513,49,FAIL TO PARK/STOP PARALL. RGHT,30,1343,NR,82 REDGRAVE DR,,,ON
***88348,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1343,OPP,121 ST JOSEPH ST,,,ON
***94797,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1343,NR,538 QUEEN ST W,,,ON
***16345,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1343,S/S,DUNDONALD ST,W/O,CHURCH ST,ON
***16690,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1343,OPP,190 ST GEORGE ST,,,ON
***17681,20240513,3,PARK ON PRIVATE PROPERTY,75,1343,AT,238 WELLESLEY ST E,,,ON
***17682,20240513,3,PARK ON PRIVATE PROPERTY,75,1343,AT,238 WELLESLEY ST E,,,ON
***23414,20240513,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1343,NR,1560 YONGE ST,,,ON
***26833,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1343,NR,85 PORTLAND ST,,,ON
***58728,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1343,NR,644 DANFORTH AVE,,,ON
***10096,20240513,2,PARK - LONGER THAN 3 HOURS,30,1344,NR,55 COOPER ST,,,ON
***58575,20240513,337,PARK - ON BOULEVARD,50,1344,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***58576,20240513,337,PARK - ON BOULEVARD,50,1344,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***61458,20240513,2,PARK - LONGER THAN 3 HOURS,30,1344,NR,15 TESTON BLVD,,,ON
***76554,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1344,NR,403 CHURCH ST,,,ON
***17683,20240513,3,PARK ON PRIVATE PROPERTY,75,1344,AT,238 WELLESLEY ST E,,,ON
***17684,20240513,3,PARK ON PRIVATE PROPERTY,75,1344,AT,238 WELLESLEY ST E,,,ON
***36359,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1344,NR,85 MONTGOMERY AVE,,,ON
***46383,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1344,NR,3315 BLOOR ST W,,,ON
***58577,20240513,337,PARK - ON BOULEVARD,50,1345,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***58578,20240513,337,PARK - ON BOULEVARD,50,1345,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***84161,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1345,OPP,50 QUEBEC AVE,,,ON
***16816,20240513,337,PARK - ON BOULEVARD,50,1345,OPP,54 GROVE AVE,,,ON
***36833,20240513,134,PARK-SIGNED HWY-PUBLIC LANE,40,1345,R/O,1 UNIVERSITY AVE,,,ON
***46384,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1345,NR,3323 BLOOR ST W,,,ON
***94790,20240513,3,PARK ON PRIVATE PROPERTY,75,1346,,4700 KEELE ST,,,ON
***58579,20240513,337,PARK - ON BOULEVARD,50,1346,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***60443,20240513,192,STAND SIGNED TRANSIT STOP,150,1346,NR,3234 YONGE ST,,,ON
***88349,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1346,OPP,113 ST JOSEPH ST,,,ON
***16817,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1346,NR,54 GROVE AVE,,,ON
***19007,20240513,3,PARK ON PRIVATE PROPERTY,75,1346,AT,500 KING ST W,,,ON
***19615,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1346,NR,210 HARVIE AVE,,,ON
***23154,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1346,NR,288 RONCESVALLES AVE,,,ON
***23966,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1346,W/S,ROLLING MILLS RD,S/O,EASTERN AVE,ON
***10097,20240513,2,PARK - LONGER THAN 3 HOURS,30,1347,OPP,138 DOWNES ST,,,ON
***58580,20240513,337,PARK - ON BOULEVARD,50,1347,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***58581,20240513,337,PARK - ON BOULEVARD,50,1347,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***80881,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1347,NR,25 JOE SHUSTER WAY,,,ON
***94798,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1347,NR,468 QUEEN ST W,,,ON
***23279,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1347,NR,369 CHURCH ST,,,ON
***23967,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1347,W/S,ROLLING MILLS RD,N/O,PALACE ST,ON
***36834,20240513,134,PARK-SIGNED HWY-PUBLIC LANE,40,1347,R/O,20 UNIVERSITY AVE,,,ON
***58729,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1347,NR,729 DANFORTH AVE,,,ON
***66088,20240513,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1347,NR,576 PALMERSTON AVE,,,ON
***15744,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1348,NR,225 SUMACH ST,,,ON
***58582,20240513,337,PARK - ON BOULEVARD,50,1348,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***54827,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1348,NR,19 HALLSPORT CRES,,,ON
***36835,20240513,134,PARK-SIGNED HWY-PUBLIC LANE,40,1348,R/O,20 UNIVERSITY AVE,,,ON
***39972,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1348,S/S,EMPRESS AVE,E/O,YONGE ST,ON
***91401,20240513,3,PARK ON PRIVATE PROPERTY,75,1349,,4700 KEELE ST,,,ON
***58583,20240513,337,PARK - ON BOULEVARD,50,1349,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***29264,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1349,NR,1938 BLOOR ST W,,,ON
***80882,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1349,NR,25 JOE SHUSTER WAY,,,ON
***84162,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1349,NR,1960 BLOOR ST W,,,ON
***88350,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1349,NR,95 ST JOSEPH ST,,,ON
***93713,20240513,134,PARK-SIGNED HWY-PUBLIC LANE,40,1349,E/O,ELM GROVE AVE,S/O,QUEEN ST W,ON
***98952,20240513,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1349,W/S,HAVELOCK ST,S/O,BLOOR ST W,ON
***16691,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1349,NR,50 PRINCE ARTHUR AVE,,,ON
***36836,20240513,134,PARK-SIGNED HWY-PUBLIC LANE,40,1349,R/O,20 UNIVERSITY AVE,,,ON
***49287,20240513,3,PARK ON PRIVATE PROPERTY,75,1350,,88 COLLEGE ST,,,ON
***58584,20240513,337,PARK - ON BOULEVARD,50,1350,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***58585,20240513,337,PARK - ON BOULEVARD,50,1350,OPP,100 ETHENNONNHAWAHSTIHNEN' LANE,,,ON
***98722,20240513,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1350,W/S,BEVERLEY ST,N/O,QUEEN ST W,ON
***94799,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1350,NR,446 QUEEN ST W,,,ON
***16692,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1350,NR,50 PRINCE ARTHUR AVE,,,ON
***16818,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1350,NR,1289 DUNDAS ST W,,,ON
***26834,20240513,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1350,NR,20 STEWART ST,,,ON
***58730,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1350,NR,742 DANFORTH AVE,,,ON
***55589,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1351,NR,24 LAURELWOOD CRES,,,ON
***76555,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1351,NR,415 CHURCH ST,,,ON
***88351,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1351,NR,95 ST JOSEPH ST,,,ON
***00625,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1351,NR,18 ORDE ST,,,ON
***23280,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1351,NR,420 YONGE ST,,,ON
***30991,20240513,29,PARK PROHIBITED TIME NO PERMIT,30,1351,OPP,32 TROLLEY CRES,,,ON
***35896,20240513,134,PARK-SIGNED HWY-PUBLIC LANE,40,1351,S/O,QUEEN ST W,E/O,DOVERCOURT RD,ON
***36837,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1351,NR,166 WELLINGTON ST W,,,ON
***39973,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1351,NR,5095 YONGE ST,,,ON
***58731,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1351,NR,752 DANFORTH AVE,,,ON
***98723,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1352,OPP,50 STEPHANIE ST,,,ON
***83056,20240513,415,PARK COMMERC LOAD ZONE NOT LDG,40,1352,NR,80 BOND ST,,,ON
***93714,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1352,NR,69 ELM GROVE AVE,,,ON
***94800,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1352,NR,436 QUEEN ST W,,,ON
***00626,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1352,NR,18 ORDE ST,,,ON
***00627,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1352,NR,18 ORDE ST,,,ON
***23415,20240513,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1352,OPP,4 ORIOLE GDNS,,,ON
***30992,20240513,29,PARK PROHIBITED TIME NO PERMIT,30,1352,OPP,32 FREELAND ST,,,ON
***49339,20240513,3,PARK ON PRIVATE PROPERTY,75,1353,,4700 KEELE ST,,,ON
***60444,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1353,NR,3356 YONGE ST,,,ON
***92382,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1353,OPP,106 MUTUAL ST,,,ON
***00396,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1353,NR,136 CUMBERLAND ST,,,ON
***16819,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1353,NR,1351 DUNDAS ST W,,,ON
***16820,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1353,NR,1353 DUNDAS ST W,,,ON
***19008,20240513,29,PARK PROHIBITED TIME NO PERMIT,30,1353,NR,11 DRAPER ST,,,ON
***36360,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1353,NR,30 HELENDALE AVE,,,ON
***36838,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1353,NR,180 WELLINGTON ST W,,,ON
***37110,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1353,NR,80 FRONT ST E,,,ON
***91402,20240513,3,PARK ON PRIVATE PROPERTY,75,1354,,4700 KEELE ST,,,ON
***92167,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1354,NR,310 COLLEGE ST,,,ON
***00628,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1354,NR,18 ORDE ST,,,ON
***17057,20240513,18,PARK-30.5M SIGNALIZED INTERSCT,50,1354,NR,74 VICTORIA ST,,,ON
***19009,20240513,29,PARK PROHIBITED TIME NO PERMIT,30,1354,NR,11 DRAPER ST,,,ON
***19443,20240513,3,PARK ON PRIVATE PROPERTY,75,1354,AT,925 BLOOR ST W,,,ON
***23694,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1354,NR,112 ELIZABETH ST,,,ON
***23968,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1354,OPP,35 ROLLING MILLS RD,,,ON
***26835,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1354,NR,613 KING ST W,,,ON
***58732,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1354,NR,815 DANFORTH AVE,,,ON
***62151,20240513,3,PARK ON PRIVATE PROPERTY,75,1355,AT,651 QUEEN ST E,,,ON
***80883,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1355,OPP,25 JOE SHUSTER WAY,,,ON
***93715,20240513,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1355,NR,46 ELM GROVE AVE,,,ON
***94801,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1355,NR,402 QUEEN ST W,,,ON
***16821,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1355,NR,1393 DUNDAS ST W,,,ON
***23155,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1355,OPP,215 RONCESVALLES AVE,,,ON
***04213,20240513,3,PARK ON PRIVATE PROPERTY,75,1356,,4700 KEELE ST,,,ON
***56455,20240513,2,PARK - LONGER THAN 3 HOURS,30,1356,S/S,KEWBEACH AVE,E/O,KIPPENDAVIE AVE,ON
***19010,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1356,NR,33 DRAPER ST,,,ON
***23416,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1356,NR,1560 YONGE ST,,,ON
***30993,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1356,W/S,COOPER ST,N/O,QUEENS QUAY E,ON
***35897,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1356,NR,12 SUDBURY ST,,,ON
***36839,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1356,NR,200 KING ST W,,,ON
***07820,20240513,312,PARKING MACH-NOT USED/NO FEE,75,1357,AT,2050 DUFFERIN STREET,,,ON
***94802,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1357,NR,392 QUEEN ST W,,,ON
***19011,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1357,NR,485 WELLINGTON ST W,,,ON
***23969,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1357,OPP,35 ROLLING MILLS RD,,,ON
***26836,20240513,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1357,NR,720 KING ST W,,,ON
***39974,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1357,NR,5000 YONGE ST,,,ON
***66089,20240513,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1357,NR,676 MANNING AVE,,,ON
***69562,20240513,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1358,NR,588 WELLINGTON ST W,,,ON
***90138,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1358,E/S,SANDERSTEAD AVE,N/O,EGLINTON AVE W,ON
***98724,20240513,16,PARK-WITHIN 9M INTERSECT ROAD,50,1358,W/S,CHESTNUT ST,S/O,EDWARD ST,ON
***88352,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1358,NR,5 ST JOSEPH ST,,,ON
***00397,20240513,415,PARK COMMERC LOAD ZONE NOT LDG,40,1358,NR,104 YORKVILLE AVE,,,ON
***00629,20240513,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1358,NR,255 MC CAUL ST,,,ON
***16822,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1358,NR,228 GLADSTONE AVE,,,ON
***17685,20240513,3,PARK ON PRIVATE PROPERTY,75,1358,AT,449 PARLIAMENT ST,,,ON
***19616,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1358,NR,95 KIRKNEWTON RD,,,ON
***23156,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1358,OPP,220 RONCESVALLES AVE,,,ON
***23970,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1358,OPP,35 ROLLING MILLS RD,,,ON
***39975,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1358,NR,4978 YONGE ST,,,ON
***49340,20240513,3,PARK ON PRIVATE PROPERTY,75,1359,,4700 KEELE ST,,,ON
***94791,20240513,3,PARK ON PRIVATE PROPERTY,75,1359,,4700 KEELE ST,,,ON
***91403,20240513,3,PARK ON PRIVATE PROPERTY,75,1359,,4700 KEELE ST,,,ON
***90139,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1359,E/S,SANDERSTEAD AVE,N/O,EGLINTON AVE W,ON
***56456,20240513,2,PARK - LONGER THAN 3 HOURS,30,1359,N/S,KEWBEACH AVE,E/O,KIPPENDAVIE AVE,ON
***88353,20240513,134,PARK-SIGNED HWY-PUBLIC LANE,40,1359,E/S,ST NICHOLAS ST,S/O,ST JOSEPH ST,ON
***95504,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1359,W/S,GZOWSKI BLVD,N/O,FLEET ST,ON
***17686,20240513,3,PARK ON PRIVATE PROPERTY,75,1359,AT,449 PARLIAMENT ST,,,ON
***37111,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1359,E/S,CHURCH ST,S/O,FRONT ST E,ON
***56457,20240513,2,PARK - LONGER THAN 3 HOURS,30,1400,S/S,KEWBEACH AVE,E/O,KIPPENDAVIE AVE,ON
***83057,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1400,NR,57 BOND ST,,,ON
***00398,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1400,NR,118 YORKVILLE AVE,,,ON
***16823,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1400,NR,1455 DUNDAS ST W,,,ON
***36840,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1400,NR,76 PEARL ST,,,ON
***39976,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1400,NR,4978 YONGE ST,,,ON
***58733,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1400,NR,954 DANFORTH AVE,,,ON
***43933,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1401,NR,416 ELM RD,,,ON
***98725,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1401,NR,104 EDWARD ST,,,ON
***98953,20240513,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1401,NR,549 SHAW ST,,,ON
***00399,20240513,415,PARK COMMERC LOAD ZONE NOT LDG,40,1401,NR,118 YORKVILLE AVE,,,ON
***00630,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1401,OPP,18 ORDE ST,,,ON
***19617,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1401,E/S,DYNEVOR RD,S/O,EGLINTON AVE W,ON
***23971,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1401,W/S,ROLLING MILLS RD,N/O,MILL ST,ON
***39977,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1401,NR,4978 YONGE ST,,,ON
***84163,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1402,NR,297 ARMADALE AVE,,,ON
***88354,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1402,NR,58 ST NICHOLAS ST,,,ON
***92383,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1402,NR,256 JARVIS ST,,,ON
***23157,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1402,NR,169 RONCESVALLES AVE,,,ON
***23281,20240513,207,PARK MACHINE-REQD FEE NOT PAID,30,1402,NR,190 CARLTON ST,,,AZ
***36361,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1402,NR,15 ROEHAMPTON AVE,,,ON
***05050,20240513,420,STAND TAXI-SIGNED STD-NOT HIRE,60,1403,OPP,104 EDWARD ST,,,ON
***98954,20240513,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1403,NR,471 SHAW ST,,,ON
***16346,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1403,NR,650 CHURCH ST,,,ON
***16824,20240513,8,STAND VEH.-PROHIBIT TIME/DAY,100,1403,NR,250 GLADSTONE AVE,,,ON
***23417,20240513,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1403,NR,1497 YONGE ST,,,ON
***36362,20240513,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1403,NR,15 ROEHAMPTON AVE,,,ON
***66090,20240513,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1403,NR,40 LONDON ST,,,ON
***16720,20240513,312,PARKING MACH-NOT USED/NO FEE,75,1404,AT,51 DOCKSIDE DR,,,ON
***05051,20240513,420,STAND TAXI-SIGNED STD-NOT HIRE,60,1404,OPP,104 EDWARD ST,,,ON
***84164,20240513,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1404,NR,2 WEATHERELL ST,,,ON
***00631,20240513,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1404,NR,60 MURRAY ST,,,ON
***23972,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1404,W/S,COOPERAGE ST,N/O,MILL ST,ON
***36841,20240513,134,PARK-SIGNED HWY-PUBLIC LANE,40,1404,R/O,120 YORK ST,,,ON
***49559,20240513,3,PARK ON PRIVATE PROPERTY,75,1405,,71 PRINCE ARTHUR AVE,,,ON
***19618,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1405,E/S,JIMMY WISDOM WAY,N/O,BELGRAVIA AVE,ON
***16721,20240513,312,PARKING MACH-NOT USED/NO FEE,75,1406,AT,51 DOCKSIDE DR,,,ON
***92168,20240513,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1406,NR,32 MAJOR ST,,,ON
