tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***38760,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0015,E/S,GALT AVE,S/O,GERRARD ST E,ON
***43294,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0015,NR,461 CRAVEN RD,,,ON
***01244,20240902,3,PARK ON PRIVATE PROPERTY,75,0015,AT,2369 DANFORTH AVE,,,ON
***09090,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0015,E/S,ST LAWRENCE ST,S/O,TROLLEY CRES,ON
***17015,20240902,3,PARK ON PRIVATE PROPERTY,75,0016,AT,333 SIDNEY BELSEY CRES,,,ON
***43295,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0016,NR,461 CRAVEN RD,,,ON
***38761,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0017,S/S,GERRARD ST E,E/O,GALT AVE,ON
***09583,20240902,384,STOP VEH OTR THN BCYCL-BYCL LN,200,0019,NR,717 BAY ST,,,ON
***38762,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0020,E/S,MARJORY AVE,N/O,GERRARD ST E,ON
***38763,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0022,E/S,MARJORY AVE,N/O,GERRARD ST E,ON
***09584,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0022,OPP,20 EDWARD ST,,,ON
***09585,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0024,NR,20 EDWARD ST,,,QC
***43296,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0025,NR,567 CRAVEN RD,,,NJ
***09586,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0025,NR,20 EDWARD ST,,,VA
***33750,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0026,OPP,41 WOLSELEY ST,,,ON
***38764,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0026,W/S,GALT AVE,N/O,GERRARD ST E,ON
***61305,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0026,NR,62 SECORD AVE,,,QC
***09587,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0026,OPP,20 EDWARD ST,,,ON
***06142,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0027,NR,13 ACORES AVE,,,ON
***33751,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0027,NR,30 WOLSELEY ST,,,ON
***24834,20240902,3,PARK ON PRIVATE PROPERTY,75,0028,AT,10 WILLOWRIDGE RD,,,ON
***37376,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0028,NR,61 LYND AVE,,,ON
***33752,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0028,NR,30 WOLSELEY ST,,,ON
***38765,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0028,W/S,GALT AVE,N/O,GERRARD ST E,ON
***09588,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0028,NR,10 EDWARD ST,,,ON
***73929,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0029,NR,21 KAWNEER TER,,,ON
***06143,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0029,NR,13 ACORES AVE,,,QC
***10796,20240902,8,STAND VEH.-PROHIBIT TIME/DAY,120,0029,NR,335 QUEEN ST E,,,AZ
***38766,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0029,W/S,GALT AVE,N/O,GERRARD ST E,ON
***93407,20240902,3,PARK ON PRIVATE PROPERTY,75,0030,,40 CLEARVIEW HTS,,,ON
***33753,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0030,NR,37 WOLSELEY ST,,,ON
***56800,20240902,355,PARK IN ACCESSIBLE NO PERMIT,450,0030,AT,555 REXDALE BLVD,,,ON
***61306,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0030,NR,60 BARRINGTON AVE,,,ON
***82975,20240902,3,PARK ON PRIVATE PROPERTY,75,0031,,320 DIXON RD,,,ON
***73930,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0031,NR,15 KAWNEER TER,,,ON
***37377,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0031,NR,67 LYND AVE,,,ON
***09589,20240902,134,PARK-SIGNED HWY-PUBLIC LANE,50,0031,R/O,341 YONGE ST,,,ON
***10797,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0032,OPP,335 QUEEN ST E,,,AZ
***33754,20240902,134,PARK-SIGNED HWY-PUBLIC LANE,50,0032,R/O,488 QUEEN ST W,,,ON
***38767,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0032,W/S,GALT AVE,N/O,GERRARD ST E,ON
***43297,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0032,NR,815 CRAVEN RD,,,ON
***33755,20240902,134,PARK-SIGNED HWY-PUBLIC LANE,50,0033,R/O,488 QUEEN ST W,,,ON
***56801,20240902,355,PARK IN ACCESSIBLE NO PERMIT,450,0033,AT,555 REXDALE BLVD,,,ON
***82976,20240902,3,PARK ON PRIVATE PROPERTY,75,0034,,320 DIXON RD,,,ON
***77521,20240902,3,PARK ON PRIVATE PROPERTY,75,0034,AT,120 HARRISON GARDEN BLVD,,,ON
***01245,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0034,NR,30 LAWLOR AVE,,,ON
***09590,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0034,N/S,GOULD ST,E/O,YONGE ST,ON
***09591,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0034,N/S,GOULD ST,E/O,YONGE ST,ON
***09592,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0035,N/S,GOULD ST,E/O,YONGE ST,ON
***10798,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0036,S/S,QUEEN ST E,W/O,BERKELEY ST,ON
***33756,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0036,E/S,RYERSON AVE,N/O,QUEEN ST W,ON
***84643,20240902,250,PARK IN PARK NOT IN DESIG AREA,100,0037,AT,2225 LAKESHORE BLVD W,,,ND
***78086,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0037,NR,274 GAINSBOROUGH RD,,,ON
***33757,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0037,E/S,RYERSON AVE,N/O,QUEEN ST W,ON
***56608,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0037,OPP,15 MCMURRICH ST,,,ON
***61307,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0037,NR,99 DUNKIRK RD,,,ON
***00948,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0037,NR,2876 LAKE SHORE BLVD W,,,ON
***09593,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0037,S/S,GOULD ST,E/O,YONGE ST,ON
***66183,20240902,3,PARK ON PRIVATE PROPERTY,75,0038,,3 GLAMORGAN AVE,,,ON
***82979,20240902,3,PARK ON PRIVATE PROPERTY,75,0038,,330 DIXON RD,,,ON
***78087,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0038,NR,274 GAINSBOROUGH RD,,,ON
***38768,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0038,W/S,MARJORY AVE,S/O,GERRARD ST E,ON
***61308,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0038,NR,95 DUNKIRK RD,,,ON
***09594,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0038,S/S,GOULD ST,E/O,YONGE ST,ON
***37378,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0039,NR,40 SILVER AVE,,,ON
***56609,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0039,OPP,25 MCMURRICH ST,,,ON
***09595,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0039,S/S,GOULD ST,E/O,YONGE ST,ON
***84644,20240902,250,PARK IN PARK NOT IN DESIG AREA,100,0040,AT,2225 LAKESHORE BLVD W,,,ON
***32873,20240902,3,PARK ON PRIVATE PROPERTY,75,0040,,69 LYNN WILLIAMS ST,,,ON
***33758,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0041,E/S,RYERSON AVE,N/O,CARR ST,ON
***56610,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0041,NR,34 MCMURRICH ST,,,ON
***56611,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0041,NR,32 MCMURRICH ST,,,ON
***66184,20240902,3,PARK ON PRIVATE PROPERTY,75,0042,,3 GLAMORGAN AVE,,,ON
***37379,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0042,NR,38 GOLDEN AVE,,,ON
***42994,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0042,E/S,MARJORY AVE,N/O,DAGMAR AVE,ON
***33759,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0044,OPP,80 CARR ST,,,ON
***56612,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0044,NR,38 MCMURRICH ST,,,ON
***01246,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0044,OPP,8 NURSEWOOD RD,,,ON
***37380,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0045,NR,52 GOLDEN AVE,,,ON
***09596,20240902,90,PARK NON-MTRCYCLE IN MTRCYC SP,50,0045,NR,38 ELM ST,,,ON
***09597,20240902,415,PARK COMMERC LOAD ZONE NOT LDG,50,0045,NR,38 ELM ST,,,ON
***66185,20240902,3,PARK ON PRIVATE PROPERTY,75,0046,,3 GLAMORGAN AVE,,,ON
***06144,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0046,NR,615 HARVIE AVE,,,ON
***33760,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0046,OPP,26 CARR ST,,,ON
***56613,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0046,OPP,77 MCMURRICH ST,,,ON
***00949,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0046,OPP,160 MARINE PARADE DR,,,ON
***56614,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0047,NR,52 MCMURRICH ST,,,ON
***09598,20240902,8,STAND VEH.-PROHIBIT TIME/DAY,120,0047,NR,5 ELM ST,,,ON
***12644,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0047,OPP,160 MARINE PARADE DR,,,ON
***78088,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0048,NR,160 GAINSBOROUGH RD,,,ON
***71862,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0048,NR,34 CAROLINE CARPENTER GRV,,,ON
***09599,20240902,8,STAND VEH.-PROHIBIT TIME/DAY,120,0048,NR,5 ELM ST,,,ON
***09600,20240902,8,STAND VEH.-PROHIBIT TIME/DAY,120,0048,NR,5 ELM ST,,,ON
***43298,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0049,NR,71 ASHDALE AVE,,,ON
***09601,20240902,8,STAND VEH.-PROHIBIT TIME/DAY,120,0049,NR,5 ELM ST,,,QC
***73931,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0050,NR,30 THUNDER GRV,,,ON
***33761,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0050,NR,42 AUGUSTA AVE,,,ON
***78089,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0051,E/S,GAINSBOROUGH RD,S/O,GERRARD ST E,ON
***06145,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0051,NR,4 KITCHENER AVE,,,ON
***61309,20240902,3,PARK ON PRIVATE PROPERTY,75,0051,AT,165 BARRINGTON AVE,,,ON
***71863,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0051,NR,28 FREDERICK TISDALE DR,,,QC
***17016,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0053,NR,53 LAMBTON AVE,,,ON
***56615,20240902,14,PARK-OBSTRUCT (DRWAY/LANEWAY),65,0053,NR,52 HAZELTON AVE,,,ON
***01247,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0053,NR,22 MUNRO PARK AVE,,,ON
***43299,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0054,NR,1550 KENT RD,,,ON
***61310,20240902,3,PARK ON PRIVATE PROPERTY,75,0054,AT,195 BARRINGTON AVE,,,ON
***06146,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0055,NR,29 ROCHDALE AVE,,,ON
***17017,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0055,NR,73 LAMBTON AVE,,,ON
***06147,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0056,NR,29 ROCHDALE AVE,,,ON
***06546,20240902,3,PARK ON PRIVATE PROPERTY,75,0056,AT,169 FORT YORK BLVD,,,ON
***95872,20240902,3,PARK ON PRIVATE PROPERTY,75,0056,AT,195 BARRINGTON AVE,,,ON
***01248,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0056,OPP,13 SILVER BIRCH AVE,,,ON
***43300,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0057,NR,1550 KENT RD,,,ON
***09602,20240902,415,PARK COMMERC LOAD ZONE NOT LDG,50,0057,NR,21 DUNDAS SQ,,,ON
***06547,20240902,3,PARK ON PRIVATE PROPERTY,75,0058,AT,169 FORT YORK BLVD,,,ON
***71864,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0058,NR,55 THOMAS MULHOLLAND DR,,,ON
***09603,20240902,415,PARK COMMERC LOAD ZONE NOT LDG,50,0058,NR,21 DUNDAS SQ,,,ON
***43301,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0059,NR,37 KENT RD,,,QC
***42995,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0100,E/S,HIGHFIELD RD,S/O,WALPOLE AVE,ON
***71865,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0100,NR,65 THOMAS MULHOLLAND DR,,,AB
***09604,20240902,415,PARK COMMERC LOAD ZONE NOT LDG,50,0100,NR,21 DUNDAS SQ,,,NS
***01249,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0101,NR,59 WILLOW AVE,,,NT
***06548,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0102,E/S,IANNUZZI ST,N/O,BRUYERES MEWS,ON
***33762,20240902,14,PARK-OBSTRUCT (DRWAY/LANEWAY),65,0102,NR,87 LIPPINCOTT ST,,,ON
***66186,20240902,3,PARK ON PRIVATE PROPERTY,75,0103,,450 SCARBOROUGH GOLF CLUB RD,,,ON
***06148,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0103,NR,30 EVERSFIELD RD,,,ON
***42996,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0103,W/S,HIGHFIELD RD,S/O,WALPOLE AVE,ON
***71866,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0103,NR,253 DOWNSVIEW PARK BLVD,,,ON
***37381,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0104,NR,68 FULLER AVE,,,ON
***43302,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0104,NR,101 KENT RD,,,ON
***71867,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0104,NR,255 DOWNSVIEW PARK BLVD,,,ON
***09605,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0104,NR,263 YONGE ST,,,ON
***01250,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0105,OPP,8 PARK AVE,,,ON
***09606,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0105,NR,263 YONGE ST,,,ON
***42997,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0106,E/S,HIGHFIELD RD,N/O,GERRARD ST E,ON
***37382,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0107,NR,54 FULLER AVE,,,ON
***06149,20240902,48,FAIL TO PARK/STOP PARALL. CURB,40,0107,NR,46 EVERSFIELD RD,,,ON
***43303,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0107,NR,1 HIAWATHA RD,,,ON
***56616,20240902,3,PARK ON PRIVATE PROPERTY,75,0107,AT,980 YONGE ST,,,ON
***71868,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0107,NR,299 DOWNSVIEW PARK BLVD,,,ON
***01251,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0107,OPP,2 PARK AVE,,,ON
***66187,20240902,3,PARK ON PRIVATE PROPERTY,75,0108,,450 SCARBOROUGH GOLF CLUB RD,,,ON
***37383,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0108,NR,50 FULLER AVE,,,ON
***43304,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0108,NR,1 HIAWATHA RD,,,ON
***42998,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0109,W/S,HIGHFIELD RD,N/O,GERRARD ST E,ON
***12645,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0109,OPP,1 PALACE PIER CRT,,,ON
***37384,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0110,NR,44 FULLER AVE,,,ON
***42999,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0110,W/S,HIGHFIELD RD,N/O,GERRARD ST E,ON
***43305,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0110,NR,1 HIAWATHA RD,,,ON
***43000,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0111,W/S,HIGHFIELD RD,N/O,GERRARD ST E,ON
***37385,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0112,NR,44 FULLER AVE,,,ON
***43306,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0112,OPP,12 HIAWATHA RD,,,ON
***33763,20240902,3,PARK ON PRIVATE PROPERTY,75,0113,AT,735 COLLEGE ST,,,ON
***17018,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0114,NR,19 BUSHEY AVE,,,ON
***43001,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0114,N/S,GERRARD ST E,W/O,HIGHFIELD RD,ON
***95873,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0114,N/S,BURRELL AVE,E/O,KING EDWARD AVE,ON
***38712,20240902,3,PARK ON PRIVATE PROPERTY,75,0115,,10 RUDDINGTON DR,,,ON
***37386,20240902,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0115,NR,193 DOWLING AVE,,,ON
***33764,20240902,3,PARK ON PRIVATE PROPERTY,75,0115,AT,735 COLLEGE ST,,,ON
***43002,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0115,OPP,1342 GERRARD ST E,,,ON
***45825,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0115,NR,19 BUSHEY AVE,,,ON
***77522,20240902,3,PARK ON PRIVATE PROPERTY,75,0116,AT,120 TORRESDALE AVE,,,ON
***33765,20240902,355,PARK IN ACCESSIBLE NO PERMIT,450,0116,AT,735 COLLEGE ST,,,ON
***01252,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0116,NR,2 GLEN MANOR DR,,,ON
***77523,20240902,3,PARK ON PRIVATE PROPERTY,75,0117,AT,120 TORRESDALE AVE,,,ON
***43003,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0117,OPP,1342 GERRARD ST E,,,ON
***56617,20240902,3,PARK ON PRIVATE PROPERTY,75,0117,AT,95 PRINCE ARTHUR AVE,,,ON
***77524,20240902,3,PARK ON PRIVATE PROPERTY,75,0118,AT,120 TORRESDALE AVE,,,ON
***43004,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0118,OPP,1342 GERRARD ST E,,,ON
***43307,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0118,NR,101 HIAWATHA RD,,,ON
***01253,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0118,OPP,68 HUBBARD BLVD,,,ON
***24835,20240902,3,PARK ON PRIVATE PROPERTY,75,0120,AT,50 CORDOVA AVE,,,ON
***24836,20240902,3,PARK ON PRIVATE PROPERTY,75,0120,AT,50 CORDOVA AVE,,,ON
***37387,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0120,OPP,14 LAXTON AVE,,,ON
***95874,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0121,NR,349 WOLVERLEIGH BLVD,,,ON
***98166,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0121,R/O,1417 HIAWATHA RD,,,ON
***01254,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0121,OPP,42 HUBBARD BLVD,,,ON
***37388,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0122,NR,11 LAXTON AVE,,,ON
***95904,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0123,W/S,WOODFIELD RD,N/O,GERRARD ST E,ON
***45826,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0125,NR,198 CHAMBERS AVE,,,QC
***95905,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0125,W/S,WOODFIELD RD,S/O,WALPOLE AVE,ON
***01425,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0125,NR,7 SKYVIEW CRES,,,ON
***37389,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0126,NR,3 LAXTON AVE,,,ON
***01255,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0126,OPP,2 HAMMERSMITH AVE,,,ON
***95906,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0128,E/S,HIGHFIELD RD,N/O,WALPOLE AVE,ON
***01256,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0128,NR,44 HAMMERSMITH AVE,,,ON
***45827,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0129,NR,180 ROSETHORN AVE,,,ON
***37390,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0130,S/S,LAXTON AVE,W/O,JAMESON AVE,ON
***56618,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0130,NR,21 SCOLLARD ST,,,ON
***56619,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0130,NR,21 SCOLLARD ST,,,ON
***45828,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0131,NR,195 ROSETHORN AVE,,,ON
***95875,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0131,NR,636 GLEBEHOLME BLVD,,,ON
***45829,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0132,NR,195 ROSETHORN AVE,,,ON
***56620,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0133,NR,21 SCOLLARD ST,,,ON
***56621,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0133,NR,21 SCOLLARD ST,,,ON
***01426,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0133,N/S,GRAYDON HALL PL,E/O,DON MILLS RD,ON
***37391,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0134,NR,209 JAMESON AVE,,,ON
***37392,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0134,NR,209 JAMESON AVE,,,ON
***95907,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0134,E/S,GLENSIDE AVE,N/O,GERRARD ST E,ON
***01427,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0134,N/S,GRAYDON HALL PL,E/O,DON MILLS RD,ON
***33766,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0135,NR,9 LEONARD AVE,,,ON
***56622,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0135,NR,9 SCOLLARD ST,,,ON
***33767,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0136,NR,9 LEONARD AVE,,,ON
***56623,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0136,NR,9 SCOLLARD ST,,,ON
***95908,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0136,E/S,GLENSIDE AVE,N/O,GERRARD ST E,ON
***45830,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0137,NR,241 ROSETHORN AVE,,,ON
***01257,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0137,NR,35 SCARBORO BEACH BLVD,,,ON
***37393,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0139,NR,169 JAMESON AVE,,,ON
***98167,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0139,OPP,152 HIAWATHA RD,,,ON
***56624,20240902,14,PARK-OBSTRUCT (DRWAY/LANEWAY),65,0140,NR,97 HAZELTON AVE,,,ON
***01258,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0141,NR,46 SCARBORO BEACH BLVD,,,ON
***12646,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0141,NR,279 PARK LAWN RD,,,QC
***98168,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0143,OPP,152 HIAWATHA RD,,,ON
***01259,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0143,NR,44 SCARBORO BEACH BLVD,,,ON
***09607,20240902,320,PARK NON-BUS-BUS PK ZNE DY/TM,190,0143,NR,100 QUEEN ST W,,,ON
***73932,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0144,NR,137 LANGFORD AVE,,,ON
***78090,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0145,S/S,CASCI AVE,E/O,COXWELL AVE,ON
***37394,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0145,N/S,LEOPOLD ST,W/O,JAMESON AVE,ON
***10799,20240902,3,PARK ON PRIVATE PROPERTY,75,0145,AT,501 YONGE ST,,,ON
***33768,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0145,NR,87 WALES AVE,,,ON
***45831,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0145,NR,78 TURNBERRY AVE,,,ON
***73933,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0146,NR,127 LANGFORD AVE,,,ON
***10800,20240902,3,PARK ON PRIVATE PROPERTY,75,0146,AT,501 YONGE ST,,,ON
***37395,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0147,NR,18 LEOPOLD ST,,,ON
***45832,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0147,NR,78 TURNBERRY AVE,,,ON
***98169,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0147,NR,279 HIAWATHA RD,,,ON
***33769,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0148,NR,49 DENISON AVE,,,ON
***45833,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0148,NR,78 TURNBERRY AVE,,,ON
***45834,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0148,NR,78 TURNBERRY AVE,,,ON
***37396,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0149,NR,30 LEOPOLD ST,,,ON
***10801,20240902,3,PARK ON PRIVATE PROPERTY,75,0149,AT,501 YONGE ST,,,ON
***33770,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0149,NR,61 DENISON AVE,,,ON
***45835,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0149,NR,78 TURNBERRY AVE,,,ON
***95909,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0149,W/S,EAST DON ROADWAY,S/O,BASEBALL PL,ON
***10802,20240902,3,PARK ON PRIVATE PROPERTY,75,0150,AT,501 YONGE ST,,,ON
***01260,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0150,NR,70 WINEVA AVE,,,ON
***37397,20240902,29,PARK PROHIBITED TIME NO PERMIT,45,0151,NR,40 LEOPOLD ST,,,ON
***95876,20240902,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0151,NR,60 PAVANE LINKWAY,,,ON
