tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***12495,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,0955,NR,500 GLADSTONE AVE,,,ON
***93156,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0956,NR,136 NASSAU ST,,,ON
***09287,20240407,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,0956,NR,2 SALEM AVE,,,ON
***12496,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,0956,NR,500 GLADSTONE AVE,,,ON
***99453,20240407,3,PARK ON PRIVATE PROPERTY,75,1001,,4700 KEELE ST,,,ON
***09288,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1001,NR,746 DOVERCOURT RD,,,QC
***19339,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1001,OPP,33 CHARLES ST E,,,ON
***88173,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1002,NR,573 BROADVIEW AVE,,,ON
***98904,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1003,OPP,10 EDWARD ST,,,ON
***98997,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1003,NR,7 LEE CENTRE DR,,,ON
***88174,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1003,NR,573 BROADVIEW AVE,,,ON
***94254,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1003,NR,106 YORKVILLE AVE,,,ON
***93157,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1004,NR,36 AUGUSTA AVE,,,ON
***98905,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1004,OPP,10 EDWARD ST,,,ON
***91326,20240407,3,PARK ON PRIVATE PROPERTY,75,1004,AT,1920 WESTON RD,,,ON
***94255,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1004,NR,106 YORKVILLE AVE,,,ON
***91327,20240407,3,PARK ON PRIVATE PROPERTY,75,1005,AT,1920 WESTON RD,,,ON
***94256,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1005,NR,106 YORKVILLE AVE,,,ON
***93158,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1006,NR,44 AUGUSTA AVE,,,ON
***91328,20240407,3,PARK ON PRIVATE PROPERTY,75,1006,AT,1920 WESTON RD,,,ON
***94257,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1006,NR,106 YORKVILLE AVE,,,ON
***61629,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1007,S/S,ST DAVID ST,W/O,SUMACH ST,ON
***81268,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1007,NR,780 ST CLAIR AVE W,,,ON
***94169,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1007,OPP,70 BOND ST,,,ON
***94258,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1007,NR,106 YORKVILLE AVE,,,ON
***19340,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1007,OPP,30 HAYDEN ST,,,ON
***87739,20240407,2,PARK - LONGER THAN 3 HOURS,30,1008,NR,115 BELLMAN AVE,,,ON
***61630,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1008,S/S,ST DAVID ST,W/O,SUMACH ST,ON
***93159,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1009,NR,50 AUGUSTA AVE,,,ON
***94170,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1009,S/S,SHUTER ST,E/O,BOND ST,ON
***94259,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1009,NR,26 BELLAIR ST,,,ON
***87740,20240407,2,PARK - LONGER THAN 3 HOURS,30,1010,NR,128 BELLMAN AVE,,,ON
***87809,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1010,NR,7 PRENNAN AVE,,,ON
***99454,20240407,3,PARK ON PRIVATE PROPERTY,75,1011,,4700 KEELE ST,,,ON
***87741,20240407,2,PARK - LONGER THAN 3 HOURS,30,1011,NR,128 BELLMAN AVE,,,ON
***98998,20240407,8,STAND VEH.-PROHIBIT TIME/DAY,100,1011,NR,78 CORPORATE DR,,,ON
***81269,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1011,NR,890 ST CLAIR AVE W,,,ON
***87810,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1011,NR,7 PRENNAN AVE,,,ON
***91329,20240407,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1011,AT,10 WILBY CRES,,,QC
***94260,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1011,NR,112 CUMBERLAND ST,,,ON
***87742,20240407,2,PARK - LONGER THAN 3 HOURS,30,1012,NR,128 BELLMAN AVE,,,ON
***88345,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1012,NR,85 RICHMOND ST W,,,ON
***88346,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1013,NR,85 RICHMOND ST W,,,ON
***61631,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1013,NR,225 SACKVILLE ST,,,ON
***81270,20240407,192,STAND SIGNED TRANSIT STOP,150,1014,NR,928 ST CLAIR AVE W,,,ON
***98933,20240407,3,PARK ON PRIVATE PROPERTY,75,1015,,4700 KEELE ST,,,ON
***94171,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1015,NR,104 BOND ST,,,ON
***89375,20240407,3,PARK ON PRIVATE PROPERTY,75,1016,,2765 ISLINGTON AVE,,,ON
***68273,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1016,OPP,200 SACKVILLE ST,,,AB
***98826,20240407,3,PARK ON PRIVATE PROPERTY,75,1017,,4700 KEELE ST,,,ON
***75789,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1017,S/S,KEEWATIN AVE,E/O,YONGE ST,ON
***94172,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1017,OPP,113 BOND ST,,,ON
***68274,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1018,OPP,200 SACKVILLE ST,,,ON
***94261,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1018,NR,120 SCOLLARD ST,,,QC
***75790,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1019,S/S,KEEWATIN AVE,E/O,YONGE ST,AB
***94262,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1019,NR,120 SCOLLARD ST,,,ON
***93160,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1020,NR,25 LENNOX ST,,,ON
***75791,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1020,S/S,KEEWATIN AVE,E/O,YONGE ST,ON
***94263,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1020,NR,120 SCOLLARD ST,,,ON
***19341,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1020,OPP,524 CHURCH ST,,,ON
***75792,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1021,S/S,KEEWATIN AVE,E/O,YONGE ST,ON
***81271,20240407,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1021,OPP,10 CLOVERLAWN AVE,,,ON
***27196,20240407,3,PARK ON PRIVATE PROPERTY,75,1022,,71 PRINCE ARTHUR AVE,,,ON
***71123,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,1022,NR,100 WOLFREY AVE,,,ON
***75793,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1022,S/S,KEEWATIN AVE,E/O,YONGE ST,ON
***88347,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1023,NR,100 SIMCOE ST,,,ON
***87645,20240407,37,PARK HEAVY (TRUCK/VEH.) TM/DY,90,1023,NR,31 BRENTHALL AVE,,,ON
***93161,20240407,86,"PARK-SIGNED HWY-""T"" INTERSECTN",40,1023,NR,25 LENNOX ST,,,ON
***94264,20240407,415,PARK COMMERC LOAD ZONE NOT LDG,40,1023,NR,37 HAZELTON AVE,,,ON
***88348,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1024,NR,100 SIMCOE ST,,,ON
***70846,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1024,OPP,25 JOE SHUSTER WAY,,,ON
***75794,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1024,S/S,KEEWATIN AVE,E/O,YONGE ST,ON
***91330,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1024,NR,251 BICKNELL AVE,,,ON
***94689,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1025,NR,100 SIMCOE ST,,,ON
***71124,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,1025,NR,100 WOLFREY AVE,,,ON
***91331,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1025,NR,245 BICKNELL AVE,,,ON
***19342,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1025,NR,27 GRANBY ST,,,ON
***94690,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1026,NR,100 SIMCOE ST,,,ON
***71507,20240407,134,PARK-SIGNED HWY-PUBLIC LANE,40,1026,E/S,PLUM PL,N/O,DANFORTH AVE,ON
***75795,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1026,S/S,KEEWATIN AVE,E/O,YONGE ST,ON
***91332,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1026,NR,241 BICKNELL AVE,,,ON
***27197,20240407,3,PARK ON PRIVATE PROPERTY,75,1027,,71 PRINCE ARTHUR AVE,,,OH
***94691,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1027,NR,100 SIMCOE ST,,,ON
***75796,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1027,S/S,KEEWATIN AVE,E/O,YONGE ST,ON
***91333,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1027,NR,241 BICKNELL AVE,,,ON
***98934,20240407,3,PARK ON PRIVATE PROPERTY,75,1028,,4700 KEELE ST,,,ON
***75797,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1028,S/S,KEEWATIN AVE,E/O,YONGE ST,ON
***87811,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1028,NR,46 OLD BURNHAMTHORPE RD,,,ON
***99455,20240407,3,PARK ON PRIVATE PROPERTY,75,1029,,4700 KEELE ST,,,ON
***87743,20240407,2,PARK - LONGER THAN 3 HOURS,30,1029,NR,37 PARK BLVD,,,ON
***94692,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1029,OPP,130 PEARL ST,,,ON
***87744,20240407,2,PARK - LONGER THAN 3 HOURS,30,1030,NR,44 PARK BLVD,,,ON
***94693,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1030,OPP,130 PEARL ST,,,ON
***91334,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1030,NR,193 BICKNELL AVE,,,ON
***19343,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1030,OPP,95 WOOD ST,,,ON
***27198,20240407,3,PARK ON PRIVATE PROPERTY,75,1031,,71 PRINCE ARTHUR AVE,,,ON
***94694,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1031,OPP,130 PEARL ST,,,ON
***94695,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1031,OPP,130 PEARL ST,,,ON
***87646,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1031,NR,149 HENDON AVE,,,ON
***91335,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1031,NR,93 BICKNELL AVE,,,ON
***94173,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1031,OPP,73 MUTUAL ST,,,ON
***19344,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1031,OPP,95 WOOD ST,,,ON
***94174,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1032,OPP,73 MUTUAL ST,,,ON
***94265,20240407,3,PARK ON PRIVATE PROPERTY,75,1032,AT,1 YORKVILLE AVE,,,ON
***19345,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1032,OPP,95 WOOD ST,,,ON
***91336,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1033,NR,83 BICKNELL AVE,,,ON
***94696,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1034,NR,100 SIMCOE ST,,,ON
***99456,20240407,3,PARK ON PRIVATE PROPERTY,75,1035,,4700 KEELE ST,,,ON
***27199,20240407,3,PARK ON PRIVATE PROPERTY,75,1036,,71 PRINCE ARTHUR AVE,,,WA
***71508,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1036,R/O,1020 PAPE AVE,,,ON
***91337,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1036,OPP,47 WESTBURY CRES,,,ON
***71125,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,1037,E/S,BRYDALE AVE,N/O,HOGARTH AVE,ON
***91338,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1037,OPP,53 WESTBURY CRES,,,ON
***98827,20240407,3,PARK ON PRIVATE PROPERTY,75,1038,,4700 KEELE ST,,,ON
***98935,20240407,3,PARK ON PRIVATE PROPERTY,75,1038,,4700 KEELE ST,,,ON
***75798,20240407,192,STAND SIGNED TRANSIT STOP,150,1038,W/S,MOUNT PLEASANT RD,N/O,SOUDAN AVE,ON
***87745,20240407,2,PARK - LONGER THAN 3 HOURS,30,1039,NR,10 ALCAN AVE,,,ON
***88475,20240407,406,PARK-VEH. W/O VALID ONT PLATE,40,1039,NR,20 LYSANDER CRT,,,ON
***71126,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,1040,E/S,BRYDALE AVE,N/O,HOGARTH AVE,ON
***91339,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1040,OPP,77 WESTBURY CRES,,,ON
***91340,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1040,OPP,75 WESTBURY CRES,,,ON
***98828,20240407,3,PARK ON PRIVATE PROPERTY,75,1041,,4700 KEELE ST,,,ON
***98906,20240407,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1041,E/S,MC CAUL ST,S/O,COLLEGE ST,ON
***68275,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1041,E/S,SACKVILLE ST,N/O,SHUTER ST,ON
***88175,20240407,192,STAND SIGNED TRANSIT STOP,150,1041,NR,2012 QUEEN ST E,,,MI
***91341,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1041,OPP,69 WESTBURY CRES,,,ON
***68276,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1042,E/S,SACKVILLE ST,N/O,SHUTER ST,ON
***88176,20240407,192,STAND SIGNED TRANSIT STOP,150,1042,NR,2012 QUEEN ST E,,,MI
***91342,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1042,OPP,67 WESTBURY CRES,,,ON
***93162,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1043,NR,485 WELLINGTON ST W,,,ON
***91343,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1043,OPP,65 WESTBURY CRES,,,ON
***94175,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1045,NR,117 GEORGE ST,,,ON
***19346,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1045,S/S,SHUTER ST,E/O,BOND ST,ON
***98829,20240407,3,PARK ON PRIVATE PROPERTY,75,1046,,4700 KEELE ST,,,ON
***94697,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1046,OPP,200 VICTORIA ST,,,ON
***98999,20240407,2,PARK - LONGER THAN 3 HOURS,30,1047,NR,22 OAKRIDGE DR,,,ON
***70847,20240407,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1048,NR,25 JOE SHUSTER WAY,,,ON
***98830,20240407,3,PARK ON PRIVATE PROPERTY,75,1050,,4700 KEELE ST,,,ON
***75799,20240407,8,STAND VEH.-PROHIBIT TIME/DAY,100,1050,N/S,EGLINTON AVE W,E/O,CASTLE KNOCK RD,ON
***94176,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1050,NR,264 ADELAIDE ST E,,,ON
***99000,20240407,2,PARK - LONGER THAN 3 HOURS,30,1051,NR,52 OAKRIDGE DR,,,ON
***11922,20240407,3,PARK ON PRIVATE PROPERTY,75,1051,AT,2600 DON MILLS RD,,,ON
***75800,20240407,8,STAND VEH.-PROHIBIT TIME/DAY,100,1051,N/S,EGLINTON AVE W,E/O,CASTLE KNOCK RD,ON
***00553,20240407,8,STAND VEH.-PROHIBIT TIME/DAY,100,1052,NR,342 SPADINA RD,,,ON
***98936,20240407,3,PARK ON PRIVATE PROPERTY,75,1053,,4700 KEELE ST,,,ON
***99457,20240407,3,PARK ON PRIVATE PROPERTY,75,1053,,4700 KEELE ST,,,ON
***09242,20240407,2,PARK - LONGER THAN 3 HOURS,30,1053,OPP,64 OAKRIDGE DR,,,ON
***75801,20240407,8,STAND VEH.-PROHIBIT TIME/DAY,100,1053,N/S,EGLINTON AVE W,E/O,CASTLE KNOCK RD,ON
***94177,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1053,NR,193 KING ST E,,,ON
***93163,20240407,347,PARK IN A FIRE ROUTE,250,1054,AT,21 ICEBOAT TER,,,ON
***98907,20240407,3,PARK ON PRIVATE PROPERTY,75,1054,AT,23 GRENVILLE ST,,,ON
***75802,20240407,8,STAND VEH.-PROHIBIT TIME/DAY,100,1054,N/S,EGLINTON AVE W,E/O,CASTLE KNOCK RD,ON
***27200,20240407,3,PARK ON PRIVATE PROPERTY,75,1055,,2 BEDFORD RD,,,ON
***98908,20240407,3,PARK ON PRIVATE PROPERTY,75,1055,AT,23 GRENVILLE ST,,,ON
***09243,20240407,2,PARK - LONGER THAN 3 HOURS,30,1055,NR,90 OAKRIDGE DR,,,ON
***18705,20240407,347,PARK IN A FIRE ROUTE,250,1055,AT,2770 JANE ST,,,ON
***12497,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1055,NR,100 BOUSTEAD AVE,,,ON
***19347,20240407,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1055,NR,31 GERRARD ST E,,,ON
***98831,20240407,3,PARK ON PRIVATE PROPERTY,75,1056,,4700 KEELE ST,,,ON
***09289,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1056,OPP,3 CHRISTIE ST,,,ON
***87812,20240407,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1056,NR,21 ALLENBY AVE,,,ON
***91344,20240407,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,1056,NR,74 HARDING AVE,,,ON
***94698,20240407,192,STAND SIGNED TRANSIT STOP,150,1057,OPP,200 VICTORIA ST,,,ON
***18706,20240407,347,PARK IN A FIRE ROUTE,250,1057,AT,2775 JANE ST,,,ON
***94178,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,1057,NR,121 FREDERICK ST,,,ON
***19348,20240407,367,STND ONSTRT ACCESSIBLE NO PRMT,450,1057,S/S,GERRARD ST E,E/O,O'KEEFE LANE,ON
***19349,20240407,367,STND ONSTRT ACCESSIBLE NO PRMT,450,1058,S/S,GERRARD ST E,E/O,O'KEEFE LANE,ON
***94699,20240407,192,STAND SIGNED TRANSIT STOP,150,1059,NR,442 GERRARD ST E,,,ON
***94700,20240407,192,STAND SIGNED TRANSIT STOP,150,1059,NR,442 GERRARD ST E,,,ON
***93164,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1059,NR,151 DAN LECKIE WAY,,,NY
***94179,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,1059,E/S,FREDERICK ST,S/O,THE ESPLANADE,ON
***00554,20240407,8,STAND VEH.-PROHIBIT TIME/DAY,100,1059,NR,672 ST CLAIR AVE W,,,ON
***71509,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1100,OPP,759 PAPE AVE,,,ON
***71510,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1100,OPP,759 PAPE AVE,,,ON
***00354,20240407,3,PARK ON PRIVATE PROPERTY,75,1101,,1731 VICTORIA PARK AVE,,,ON
***94180,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,1101,E/S,FREDERICK ST,S/O,WILTON ST,ON
***00356,20240407,3,PARK ON PRIVATE PROPERTY,75,1102,,1731 VICTORIA PARK AVE,,,ON
***71511,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1102,NR,759 PAPE AVE,,,ON
***68277,20240407,3,PARK ON PRIVATE PROPERTY,75,1103,AT,7 QUEENS QUAY E,,,ON
***98937,20240407,3,PARK ON PRIVATE PROPERTY,75,1104,,4700 KEELE ST,,,ON
***09290,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1105,OPP,659 EUCLID AVE,,,ON
***87813,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1105,NR,108 BERGAMOT AVE,,,ON
***00555,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1105,OPP,26 HUMEWOOD GDNS,,,ON
***70848,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1106,W/S,MARKHAM ST,N/O,QUEEN ST W,ON
***93165,20240407,347,PARK IN A FIRE ROUTE,250,1107,AT,21 ICEBOAT TER,,,ON
***70849,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1107,W/S,MARKHAM ST,N/O,QUEEN ST W,ON
***70850,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1107,W/S,MARKHAM ST,N/O,QUEEN ST W,ON
***94181,20240407,8,STAND VEH.-PROHIBIT TIME/DAY,100,1107,NR,3 HENRY LANE TER,,,ON
***70851,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1108,W/S,MARKHAM ST,N/O,QUEEN ST W,ON
***71512,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1108,NR,104 GOUGH AVE,,,ON
***70852,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1109,NR,36 MARKHAM ST,,,ON
***71513,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1109,NR,102 GOUGH AVE,,,ON
***00556,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,1109,NR,16 ATLAS AVE,,,ON
***12498,20240407,415,PARK COMMERC LOAD ZONE NOT LDG,40,1109,NR,2313 BLOOR ST W,,,ON
***00358,20240407,3,PARK ON PRIVATE PROPERTY,75,1110,,1731 VICTORIA PARK AVE,,,ON
***70853,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1110,NR,40 MARKHAM ST,,,ON
***27201,20240407,3,PARK ON PRIVATE PROPERTY,75,1111,,2 TOWER RD,,,PQ
***70854,20240407,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1111,NR,46 MARKHAM ST,,,ON
***71514,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1111,NR,98 GOUGH AVE,,,ON
***81272,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1111,NR,933 ST CLAIR AVE W,,,ON
***87746,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1112,NR,15 MARINE PARADE DR,,,ON
***98909,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1112,OPP,32 GRENVILLE ST,,,ON
***38464,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1112,NR,825 QUEEN ST W,,,ON
***80438,20240407,2,PARK - LONGER THAN 3 HOURS,30,1113,NR,40 AMBERLEY DR,,,ON
***87747,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1113,NR,15 MARINE PARADE DR,,,ON
***75803,20240407,3,PARK ON PRIVATE PROPERTY,75,1113,AT,140 ERSKINE AVE,,,ON
***18707,20240407,338,PARK - BETWEEN ROAD & SIDEWALK,50,1114,NR,65 SUNFIELD RD,,,ON
***81273,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1114,NR,829 ST CLAIR AVE W,,,ON
***09729,20240407,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1114,NR,32 FREELAND ST,,,ON
***38465,20240407,192,STAND SIGNED TRANSIT STOP,150,1114,NR,716 QUEEN ST W,,,ON
***98938,20240407,3,PARK ON PRIVATE PROPERTY,75,1115,,4700 KEELE ST,,,ON
***93166,20240407,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1115,N/S,HOUSEY ST,E/O,QUEENS WHARF RD,ON
***98910,20240407,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,1115,OPP,32 GRENVILLE ST,,,ON
***68278,20240407,192,STAND SIGNED TRANSIT STOP,150,1115,NR,3 LOWER JARVIS ST,,,ON
***71127,20240407,192,STAND SIGNED TRANSIT STOP,150,1115,S/S,QUEEN ST E,W/O,CAROLINE AVE,ON
***75804,20240407,3,PARK ON PRIVATE PROPERTY,75,1115,AT,140 ERSKINE AVE,,,ON
***00557,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1115,NR,2 CRANG AVE,,,ON
***09730,20240407,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1115,NR,32 FREELAND ST,,,ON
***94701,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1116,NR,85 RICHMOND ST W,,,ON
***94266,20240407,415,PARK COMMERC LOAD ZONE NOT LDG,40,1117,NR,37 HAZELTON AVE,,,ON
***00361,20240407,3,PARK ON PRIVATE PROPERTY,75,1119,,1731 VICTORIA PARK AVE,,,ON
***99458,20240407,3,PARK ON PRIVATE PROPERTY,75,1120,,4700 KEELE ST,,,ON
***94267,20240407,415,PARK COMMERC LOAD ZONE NOT LDG,40,1120,NR,106 YORKVILLE AVE,,,ON
***09731,20240407,29,PARK PROHIBITED TIME NO PERMIT,30,1120,W/S,COOPER ST,N/O,QUEENS QUAY E,ON
***98939,20240407,3,PARK ON PRIVATE PROPERTY,75,1121,,4700 KEELE ST,,,ON
***80439,20240407,2,PARK - LONGER THAN 3 HOURS,30,1121,NR,7 ORLANDO BLVD,,,ON
***98911,20240407,49,FAIL TO PARK/STOP PARALL. RGHT,30,1121,OPP,95 WALTON ST,,,ON
***09291,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1121,OPP,32 LENNOX ST,,,ON
***94268,20240407,415,PARK COMMERC LOAD ZONE NOT LDG,40,1121,NR,106 YORKVILLE AVE,,,ON
***98832,20240407,3,PARK ON PRIVATE PROPERTY,75,1122,,4700 KEELE STS,,,ON
***00362,20240407,3,PARK ON PRIVATE PROPERTY,75,1122,,1731 VICTORIA PARK AVE,,,ON
***80440,20240407,2,PARK - LONGER THAN 3 HOURS,30,1123,NR,8 ORLANDO BLVD,,,ON
***94269,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1123,NR,106 YORKVILLE AVE,,,ON
***38466,20240407,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1123,NR,116 SPADINA AVE,,,ON
***94270,20240407,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1124,NR,106 YORKVILLE AVE,,,ON
***09732,20240407,207,PARK MACHINE-REQD FEE NOT PAID,30,1124,NR,55 MERCHANTS' WHARF,,,ON
***71128,20240407,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1125,NR,938 QUEEN ST E,,,ON
