tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***73182,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1138,NR,30 BOND ST,,,ON
***76809,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1138,NR,26 TARLTON RD,,,ON
***79109,20240610,415,PARK COMMERC LOAD ZONE NOT LDG,40,1138,NR,44 KING ST W,,,ON
***13164,20240610,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1138,NR,7 HURNDALE AVE,,,ON
***17898,20240610,4,PARK ON MUNICIPAL PROPERTY,75,1139,AT,54 DALHOUSIE STREET,,,ON
***82644,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1139,NR,209 SIMPSON AVE,,,ON
***94355,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1139,NR,15 DEVONSHIRE PL,,,ON
***21284,20240610,423,STOP VEH.RESRVD/DESIG LN TM/DY,150,1139,NR,851 BAY ST,,,ON
***42046,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1139,NR,250 DAVENPORT RD,,,ON
***48173,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1139,NR,228 VAUGHAN RD,,,ON
***66624,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1139,OPP,220 RONCESVALLES AVE,,,ON
***78824,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1139,NR,1 ROSELAWN AVE,,,ON
***79110,20240610,415,PARK COMMERC LOAD ZONE NOT LDG,40,1139,NR,44 KING ST W,,,ON
***85931,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1139,OPP,131 BEECROFT RD,,,ON
***18597,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1139,NR,619 COLLEGE ST,,,ON
***70630,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1140,NR,18 CRANG AVE,,,ON
***70762,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1140,NR,425 UNIVERSITY AVE,,,ON
***48174,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1140,NR,228 VAUGHAN RD,,,ON
***55569,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1140,NR,249 VICTORIA ST,,,ON
***58406,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1140,OPP,165 DALHOUSIE ST,,,ON
***71626,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1140,W/S,YORK ST,N/O,KING ST W,ON
***73284,20240610,134,PARK-SIGNED HWY-PUBLIC LANE,40,1140,R/O,1256 YONGE ST,,,ON
***78999,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1140,NR,123 EDWARD ST,,,ON
***79111,20240610,423,STOP VEH.RESRVD/DESIG LN TM/DY,150,1140,NR,320 BAY ST,,,ON
***85932,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1140,OPP,131 BEECROFT RD,,,ON
***13165,20240610,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1140,NR,17 HURNDALE AVE,,,ON
***21400,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1141,AT,1 SHORTT STREET,,,ON
***94356,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1141,NR,15 DEVONSHIRE PL,,,QC
***30763,20240610,3,PARK ON PRIVATE PROPERTY,75,1141,AT,51 LISGAR ST,,,ON
***58407,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1141,NR,165 DALHOUSIE ST,,,ON
***76810,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1141,NR,324 WARREN RD,,,ON
***79000,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1141,NR,123 EDWARD ST,,,ON
***79112,20240610,423,STOP VEH.RESRVD/DESIG LN TM/DY,150,1141,NR,320 BAY ST,,,ON
***98549,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1141,OPP,20 NIAGARA ST,,,ON
***89032,20240610,3,PARK ON PRIVATE PROPERTY,75,1142,,2275 BAYVIEW AVE,,,ON
***21401,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1142,AT,1 SHORTT STREET,,,ON
***24375,20240610,4,PARK ON MUNICIPAL PROPERTY,75,1142,AT,1030 KING STREET WEST,,,ON
***00904,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1142,OPP,62 VULCAN ST,,,ON
***70631,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1142,OPP,8 GLENHURST AVE,,,ON
***46476,20240610,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1142,NR,233 WALLACE AVE,,,ON
***70990,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1142,N/S,GROSVENOR ST,W/O,BAY ST,ON
***40202,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1142,NR,280 SPADINA AVE,,,ON
***48546,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1142,NR,1939 QUEEN ST E,,,ON
***56291,20240610,3,PARK ON PRIVATE PROPERTY,75,1142,AT,109 FRONT ST E,,,ON
***71627,20240610,419,STAND NON-TAXI IN SIGNED STAND,60,1142,OPP,70 YORK ST,,,ON
***79176,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1142,NR,30 ST PATRICK ST,,,ON
***85933,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1142,NR,150 BEECROFT RD,,,ON
***14361,20240610,3,PARK ON PRIVATE PROPERTY,75,1143,,7 KING'S COLLEGE CIRCLE,,,ON
***16557,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1143,AT,23 BEDFORD PARK AVENUE,,,ON
***21402,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1143,AT,1 SHORTT STREET,,,ON
***21285,20240610,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1143,OPP,10 ST JOSEPH ST,,,ON
***30764,20240610,3,PARK ON PRIVATE PROPERTY,75,1143,AT,51 LISGAR ST,,,ON
***55570,20240610,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1143,NR,105 BOND ST,,,ON
***56292,20240610,3,PARK ON PRIVATE PROPERTY,75,1143,AT,109 FRONT ST E,,,ON
***58583,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1143,OPP,75 CHARLES ST W,,,ON
***66625,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1143,OPP,215 RONCESVALLES AVE,,,ON
***73154,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1143,NR,418 PARLIAMENT ST,,,ON
***73183,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1143,OPP,30 BOND ST,,,ON
***79113,20240610,419,STAND NON-TAXI IN SIGNED STAND,60,1143,NR,100 KING ST W,,,ON
***82816,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1143,NR,39 HEATH ST E,,,ON
***98550,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1143,OPP,20 NIAGARA ST,,,ON
***51180,20240610,3,PARK ON PRIVATE PROPERTY,75,1144,,4700 KEELE ST,,,ON
***21403,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1144,AT,1 SHORTT STREET,,,ON
***85949,20240610,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1144,NR,1201 DUNDAS ST E,,,ON
***46477,20240610,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1144,NR,225 WALLACE AVE,,,ON
***30765,20240610,3,PARK ON PRIVATE PROPERTY,75,1144,AT,51 LISGAR ST,,,ON
***30766,20240610,3,PARK ON PRIVATE PROPERTY,75,1144,AT,51 LISGAR ST,,,ON
***52069,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1144,NR,84 MERRICK ST,,,ON
***56293,20240610,3,PARK ON PRIVATE PROPERTY,75,1144,AT,109 FRONT ST E,,,AB
***72989,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1144,NR,37 EARL ST,,,ON
***79177,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1144,NR,30 ST PATRICK ST,,,ON
***18598,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1144,NR,59 CLINTON ST,,,ON
***16558,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1145,AT,23 BEDFORD PARK AVENUE,,,ON
***00905,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1145,OPP,37 IRON ST,,,MN
***56724,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1145,OPP,37 IRON ST,,,ON
***04486,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1145,OPP,86 BLANEY CRES,,,ON
***26588,20240610,3,PARK ON PRIVATE PROPERTY,75,1145,AT,339 COLLEGE ST,,,ON
***30767,20240610,3,PARK ON PRIVATE PROPERTY,75,1145,AT,51 LISGAR ST,,,ON
***44373,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1145,NR,21 PEVERIL HILL N,,,ON
***71774,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1145,NR,23 SUMMERHILL AVE,,,ON
***79001,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1145,NR,150 ELIZABETH ST,,,ON
***98551,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1145,OPP,38 NIAGARA ST,,,ON
***22906,20240610,3,PARK ON PRIVATE PROPERTY,75,1146,,275 BLEECKER ST,,,ON
***21404,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1146,AT,1 SHORTT STREET,,,ON
***00906,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1146,OPP,37 IRON ST,,,ON
***56725,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1146,OPP,37 IRON ST,,,ON
***56726,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1146,OPP,37 IRON ST,,,ON
***94357,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1146,OPP,50 HOSKIN AVE,,,ON
***65077,20240610,3,PARK ON PRIVATE PROPERTY,75,1146,AT,99 HOWARD ST,,,ON
***26589,20240610,3,PARK ON PRIVATE PROPERTY,75,1146,AT,339 COLLEGE ST,,,ON
***30768,20240610,3,PARK ON PRIVATE PROPERTY,75,1146,AT,51 LISGAR ST,,,ON
***48175,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1146,NR,615 VAUGHAN RD,,,ON
***55571,20240610,134,PARK-SIGNED HWY-PUBLIC LANE,40,1146,R/O,111 BOND ST,,,ON
***56294,20240610,3,PARK ON PRIVATE PROPERTY,75,1146,AT,109 FRONT ST E,,,ON
***58408,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1146,OPP,105 MUTUAL ST,,,ON
***58409,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1146,OPP,105 MUTUAL ST,,,ON
***67809,20240610,29,PARK PROHIBITED TIME NO PERMIT,30,1146,NR,28 FREELAND ST,,,ON
***79114,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1146,NR,66 WELLINGTON ST W,,,ON
***79178,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1146,NR,84 ST PATRICK ST,,,ON
***98552,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1146,OPP,38 NIAGARA ST,,,ON
***46219,20240610,3,PARK ON PRIVATE PROPERTY,75,1147,,205 HUMBER COLLEGE BLVD,,,ON
***04643,20240610,3,PARK ON PRIVATE PROPERTY,75,1147,,4700 KEELE ST,,,ON
***26573,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1147,OPP,95 MCMAHON DR,,,ON
***00907,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1147,OPP,37 IRON ST,,,ON
***41915,20240610,3,PARK ON PRIVATE PROPERTY,75,1147,AT,505 CONSUMERS RD,,,ON
***94358,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1147,OPP,50 HOSKIN AVE,,,ON
***04487,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1147,NR,61 BLANEY CRES,,,ON
***46478,20240610,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1147,NR,207 WALLACE AVE,,,NB
***21286,20240610,383,STOP NON-BICYCLE IN CYCLE TRCK,150,1147,NR,1 BLOOR ST E,,,ON
***26590,20240610,3,PARK ON PRIVATE PROPERTY,75,1147,AT,339 COLLEGE ST,,,ON
***55572,20240610,134,PARK-SIGNED HWY-PUBLIC LANE,40,1147,R/O,111 BOND ST,,,ON
***67810,20240610,29,PARK PROHIBITED TIME NO PERMIT,30,1147,NR,28 FREELAND ST,,,ON
***73155,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1147,NR,470 PARLIAMENT ST,,,AZ
***79115,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1147,NR,56 WELLINGTON ST W,,,ON
***13166,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1147,NR,143 DANFORTH AVE,,,ON
***21405,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1148,AT,1 SHORTT STREET,,,ON
***23567,20240610,4,PARK ON MUNICIPAL PROPERTY,75,1148,AT,100 COOPERAGE ST.,,,ON
***11664,20240610,29,PARK PROHIBITED TIME NO PERMIT,30,1148,NR,36 ST HILDA'S AVE,,,ON
***26574,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1148,OPP,95 MCMAHON DR,,,ON
***41916,20240610,3,PARK ON PRIVATE PROPERTY,75,1148,AT,505 CONSUMERS RD,,,ON
***04488,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1148,NR,61 BLANEY CRES,,,ON
***46974,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1148,NR,6 SCOTT ST,,,ON
***56295,20240610,3,PARK ON PRIVATE PROPERTY,75,1148,AT,109 FRONT ST E,,,ON
***58410,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1148,NR,105 MUTUAL ST,,,ON
***66626,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1148,NR,276 RONCESVALLES AVE,,,ON
***76431,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1148,OPP,55 CHARLES ST W,,,ON
***79002,20240610,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,1148,NR,87 ELM ST,,,ON
***79179,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1148,NR,96 ST PATRICK ST,,,ON
***21406,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1149,AT,1 SHORTT STREET,,,ON
***23568,20240610,4,PARK ON MUNICIPAL PROPERTY,75,1149,AT,100 COOPERAGE ST.,,,ON
***26575,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1149,OPP,95 MCMAHON DR,,,ON
***44374,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1149,NR,31 PEVERIL HILL N,,,ON
***48547,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1149,NR,1974 QUEEN ST E,,,ON
***54054,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1149,NR,378 FAIRLAWN AVE,,,ON
***73184,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1149,NR,67 SHUTER ST,,,ON
***73285,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1149,NR,15 ALCORN AVE,,,ON
***79003,20240610,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,1149,NR,87 ELM ST,,,ON
***79116,20240610,415,PARK COMMERC LOAD ZONE NOT LDG,40,1149,NR,21 PIPER ST,,,ON
***82817,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1149,NR,15 ALVIN AVE,,,ON
***18599,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1149,NR,344 MANNING AVE,,,ON
***30700,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1150,OPP,95 MCMAHON DR,,,ON
***30701,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1150,OPP,95 MCMAHON DR,,,ON
***41917,20240610,3,PARK ON PRIVATE PROPERTY,75,1150,AT,505 CONSUMERS RD,,,ON
***04489,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1150,NR,61 BLANEY CRES,,,ON
***65078,20240610,3,PARK ON PRIVATE PROPERTY,75,1150,AT,135 ROSE AVE,,,ON
***67811,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1150,NR,2 COOPER ST,,,ON
***73156,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1150,NR,486 PARLIAMENT ST,,,ON
***82818,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1150,OPP,15 ALVIN AVE,,,ON
***18600,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1150,NR,332 MANNING AVE,,,ON
***41918,20240610,3,PARK ON PRIVATE PROPERTY,75,1151,AT,505 CONSUMERS RD,,,ON
***70632,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1151,OPP,53 MACKAY AVE,,,ON
***94359,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1151,OPP,50 HOSKIN AVE,,,ON
***35014,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1151,NR,81 ROBINSON ST,,,ON
***21287,20240610,383,STOP NON-BICYCLE IN CYCLE TRCK,150,1151,NR,365 BLOOR ST E,,,ON
***46975,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1151,NR,4 FRONT ST E,,,ON
***46976,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1151,NR,4 FRONT ST E,,,ON
***66627,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1151,NR,288 RONCESVALLES AVE,,,ON
***73286,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1151,NR,10 ALCORN AVE,,,ON
***79117,20240610,415,PARK COMMERC LOAD ZONE NOT LDG,40,1151,NR,21 PIPER ST,,,ON
***79118,20240610,415,PARK COMMERC LOAD ZONE NOT LDG,40,1151,NR,21 PIPER ST,,,ON
***52024,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1152,NR,118 MERCHANTS' WHARF,,,ON
***15398,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1152,NR,32 STRATHGOWAN AVE,,,ON
***15399,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1152,NR,32 STRATHGOWAN AVE,,,ON
***30702,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1152,OPP,95 MCMAHON DR,,,QC
***79457,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1152,NR,6 CAYUGA AVE,,,ON
***41919,20240610,3,PARK ON PRIVATE PROPERTY,75,1152,AT,505 CONSUMERS RD,,,ON
***70633,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1152,OPP,47 MACKAY AVE,,,ON
***94360,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1152,OPP,50 HOSKIN AVE,,,ON
***65079,20240610,3,PARK ON PRIVATE PROPERTY,75,1152,AT,135 ROSE AVE,,,ON
***65080,20240610,3,PARK ON PRIVATE PROPERTY,75,1152,AT,135 ROSE AVE,,,NB
***21288,20240610,383,STOP NON-BICYCLE IN CYCLE TRCK,150,1152,NR,391 BLOOR ST E,,,ON
***21289,20240610,417,STAND VEH.-PSGR LD ZN LD/UNLD,100,1152,NR,391 BLOOR ST E,,,ON
***34680,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1152,NR,454 ELM RD,,,ON
***40203,20240610,29,PARK PROHIBITED TIME NO PERMIT,30,1152,NR,140 DENISON AVE,,,ON
***46977,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1152,NR,4 FRONT ST E,,,ON
***73157,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1152,NR,498 PARLIAMENT ST,,,ON
***79004,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1152,OPP,101 ELM ST,,,ON
***79119,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1152,OPP,21 PIPER ST,,,ON
***82819,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1152,OPP,15 ALVIN AVE,,,ON
***85934,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1152,S/S,NORTH YORK BLVD,W/O,YONGE ST,ON
***18601,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1152,NR,316 MANNING AVE,,,ON
***16559,20240610,312,PARKING MACH-NOT USED/NO FEE,75,1153,AT,25 GLENFOREST ROAD,,,ON
***15400,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1153,NR,28 STRATHGOWAN AVE,,,ON
***30703,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1153,OPP,95 MCMAHON DR,,,ON
***79458,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1153,NR,6 CAYUGA AVE,,,ON
***69057,20240610,3,PARK ON PRIVATE PROPERTY,75,1153,AT,441 NUGGET AVE,,,ON
***41920,20240610,3,PARK ON PRIVATE PROPERTY,75,1153,AT,505 CONSUMERS RD,,,ON
***70634,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1153,NR,54 MACKAY AVE,,,ON
***04490,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1153,E/S,PELICAN GT,N/O,BLANEY CRES,ON
***56626,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1153,NR,68 HOLLYWOOD AVE,,,ON
***34681,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1153,NR,454 ELM RD,,,ON
***40204,20240610,29,PARK PROHIBITED TIME NO PERMIT,30,1153,NR,144 DENISON AVE,,,ON
***48548,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1153,NR,2012 QUEEN ST E,,,ON
***48595,20240610,3,PARK ON PRIVATE PROPERTY,75,1153,AT,2128 YONGE ST,,,ON
***58411,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1153,OPP,165 DALHOUSIE ST,,,ON
***66628,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1153,NR,290 RONCESVALLES AVE,,,ON
***73287,20240610,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1153,NR,10 ALCORN AVE,,,ON
***79120,20240610,415,PARK COMMERC LOAD ZONE NOT LDG,40,1153,NR,21 PIPER ST,,,ON
***85935,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1153,S/S,NORTH YORK BLVD,W/O,YONGE ST,ON
***13167,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1153,NR,230 DANFORTH AVE,,,ON
***23569,20240610,4,PARK ON MUNICIPAL PROPERTY,75,1154,AT,83 TANNERY RD.,,,ON
***30704,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1154,OPP,95 MCMAHON DR,,,ON
***30705,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1154,OPP,95 MCMAHON DR,,,ON
***41921,20240610,3,PARK ON PRIVATE PROPERTY,75,1154,AT,505 CONSUMERS RD,,,ON
***70635,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1154,NR,44 MACKAY AVE,,,ON
***46479,20240610,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1154,NR,31 EDITH AVE,,,ON
***82697,20240610,347,PARK IN A FIRE ROUTE,250,1154,AT,1001 QUEEN ST W,,,ON
***42084,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1154,NR,1285 QUEEN ST E,,,ON
***52070,20240610,29,PARK PROHIBITED TIME NO PERMIT,30,1154,NR,185 MARION ST,,,ON
***79005,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1154,NR,101 ELM ST,,,ON
***79121,20240610,415,PARK COMMERC LOAD ZONE NOT LDG,40,1154,NR,21 PIPER ST,,,ON
***82820,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1154,OPP,31 ALVIN AVE,,,ON
***18602,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1154,NR,5 HENDERSON AVE,,,ON
***41488,20240610,3,PARK ON PRIVATE PROPERTY,75,1155,,299 GLENLAKE AVE,,,ON
***42573,20240610,3,PARK ON PRIVATE PROPERTY,75,1155,,292 ADELAIDE ST W,,,ON
***30706,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1155,OPP,95 MCMAHON DR,,,ON
***70636,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1155,NR,42 MACKAY AVE,,,ON
***70637,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1155,NR,40 MACKAY AVE,,,ON
***94361,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1155,OPP,50 HOSKIN AVE,,,ON
***34682,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1155,E/S,ELM RD,N/O,JOICEY BLVD,ON
***54055,20240610,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1155,NR,74 FAIRLAWN AVE,,,ON
***79122,20240610,415,PARK COMMERC LOAD ZONE NOT LDG,40,1155,NR,55 YORK ST,,,ON
***79180,20240610,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1155,NR,248 SIMCOE ST,,,ON
***30707,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1156,OPP,95 MCMAHON DR,,,ON
***46480,20240610,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1156,NR,29 EDITH AVE,,,ON
***21290,20240610,383,STOP NON-BICYCLE IN CYCLE TRCK,150,1156,OPP,595 SHERBOURNE ST,,,ON
***48549,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1156,NR,2036 QUEEN ST E,,,ON
***42574,20240610,3,PARK ON PRIVATE PROPERTY,75,1157,,292 ADELAIDE ST W,,,ON
***30708,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1157,OPP,95 MCMAHON DR,,,ON
***40205,20240610,29,PARK PROHIBITED TIME NO PERMIT,30,1157,NR,12 DENISON SQ,,,ON
***56296,20240610,8,STAND VEH.-PROHIBIT TIME/DAY,100,1157,NR,25 THE ESPLANADE,,,ON
***58412,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1157,NR,160 MUTUAL ST,,,ON
***72990,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1157,OPP,101 CHARLES ST E,,,ON
***85936,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1157,NR,5000 YONGE ST,,,ON
***30709,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1158,OPP,95 MCMAHON DR,,,ON
***46978,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1158,OPP,27 FRONT ST E,,,ON
***58413,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1158,NR,160 MUTUAL ST,,,ON
***72991,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1158,OPP,101 CHARLES ST E,,,ON
***79181,20240610,11,PARK/STOP RGHT WHLS > 30CM CRB,30,1158,NR,439 UNIVERSITY AVE,,,ON
***69058,20240610,3,PARK ON PRIVATE PROPERTY,75,1159,AT,441 NUGGET AVE,,,TX
***70638,20240610,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1159,NR,131 ROSEMOUNT AVE,,,ON
***94362,20240610,207,PARK MACHINE-REQD FEE NOT PAID,30,1159,OPP,50 HOSKIN AVE,,,ON
