tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***60752,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0944,AT,890 WILLOWDALE AVENUE,,,ON
***64644,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0944,AT,400 MUNSTER AVENUE,,,ON
***67287,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0944,AT,250 FORT YORK BLVD,,,ON
***84478,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,0944,OPP,333 SIDNEY BELSEY CRES,,,ON
***02704,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0944,NR,17 HAZELWOOD AVE,,,ON
***08214,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0944,NR,104 HAMILTON ST,,,ON
***09200,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0944,NR,9 SALEM AVE,,,ON
***09439,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0944,NR,327 HOWLAND AVE,,,ON
***34697,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0944,NR,34 DUNCANNON DR,,,ON
***42139,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0945,NR,50 HOSKIN AVE,,,ON
***02705,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0945,NR,5 HAZELWOOD AVE,,,ON
***08215,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0945,NR,70 HAMILTON ST,,,ON
***17518,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0945,NR,378 RUSSELL HILL RD,,,ON
***19325,20241106,403,STOP-SIGNED HIGHWAY-RUSH HOUR,190,0945,NR,1029 KING ST W,,,ON
***60048,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0946,AT,3239 LAKE SHORE BLVD. WEST,,,ON
***60753,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0946,AT,890 WILLOWDALE AVENUE,,,ON
***48187,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0946,NR,160 CHESTER LE BLVD,,,ON
***68093,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0946,NR,138 QUEENSDALE AVE,,,ON
***02753,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0946,NR,132 BALMORAL AVE,,,ON
***02819,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,0946,NR,200 KING ST E,,,ON
***09440,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0946,NR,333 HOWLAND AVE,,,ON
***17519,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0946,NR,374 RUSSELL HILL RD,,,ON
***18605,20241106,419,STAND NON-TAXI IN SIGNED STAND,75,0946,NR,77 KING ST W,,,ON
***02706,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0947,NR,697 CARLAW AVE,,,ON
***09441,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0947,NR,357 HOWLAND AVE,,,ON
***14174,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0947,NR,25 SALEM AVE,,,ON
***34698,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0947,NR,324 WARREN RD,,,ON
***39992,20241106,3,PARK ON PRIVATE PROPERTY,75,0948,,121 PARKWAY FOREST DRIVE,,,ON
***41898,20241106,3,PARK ON PRIVATE PROPERTY,75,0948,,255 MAIN ST,,,ON
***66656,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0948,AT,4 SPADINA ROAD,,,ON
***22480,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0948,OPP,88 SCOLLARD ST,,,ON
***84479,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0948,NR,200 DORA SPENCER RD,,,ON
***02707,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0948,NR,713 CARLAW AVE,,,ON
***08216,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0948,NR,40 HAMILTON ST,,,ON
***09442,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0948,NR,357 HOWLAND AVE,,,ON
***66657,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0949,AT,4 SPADINA ROAD,,,ON
***42140,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0949,OPP,50 HOSKIN AVE,,,ON
***84480,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0949,NR,200 DORA SPENCER RD,,,ON
***86343,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0949,W/S,SACKVILLE ST,N/O,SPRUCE ST,ON
***77200,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0950,,119 YONGE ST,,,ON
***60754,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0950,AT,890 WILLOWDALE AVENUE,,,ON
***71823,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,0950,NR,19 GRAND TRUNK CRES,,,ON
***84796,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0950,NR,26 EDWARD ST,,,ON
***02708,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0950,W/S,GOUGH AVE,S/O,DANFORTH AVE,ON
***02709,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0950,W/S,GOUGH AVE,S/O,DANFORTH AVE,ON
***08217,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0950,NR,36 HAMILTON ST,,,ON
***70941,20241106,3,PARK ON PRIVATE PROPERTY,75,0951,,2075 BAYVIEW AVE,,,ON
***64645,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0951,AT,400 MUNSTER AVENUE,,,ON
***68455,20241106,3,PARK ON PRIVATE PROPERTY,75,0951,AT,80 THORNCLIFFE PARK DR,,,ON
***42141,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0951,OPP,50 HOSKIN AVE,,,QC
***22481,20241106,415,PARK COMMERC LOAD ZONE NOT LDG,50,0951,NR,41 HAZELTON AVE,,,ON
***02820,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0951,NR,264 ADELAIDE ST E,,,BC
***08218,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0951,NR,36 HAMILTON ST,,,ON
***09443,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0951,NR,619 DAVENPORT RD,,,ON
***19326,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0951,NR,61 CRAWFORD ST,,,ON
***41899,20241106,3,PARK ON PRIVATE PROPERTY,75,0952,,255 MAIN ST,,,ON
***50011,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0952,AT,20 LOMOND DRIVE,,,ON
***67288,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0952,AT,800 FLEET STREET,,,ON
***02510,20241106,3,PARK ON PRIVATE PROPERTY,75,0952,AT,559 COLLEGE ST,,,ON
***02754,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0952,NR,32 BALMORAL AVE,,,ON
***02821,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0952,NR,264 ADELAIDE ST E,,,AB
***09444,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0952,NR,32 DARTNELL AVE,,,ON
***18606,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0952,W/S,YORK ST,S/O,PEARL ST,ON
***82126,20241106,3,PARK ON PRIVATE PROPERTY,75,0953,,4700 KEELE ST,,,ON
***54924,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0953,AT,20 LOMOND DRIVE,,,ON
***60755,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0953,AT,890 WILLOWDALE AVENUE,,,ON
***66010,20241106,3,PARK ON PRIVATE PROPERTY,75,0953,AT,2757 KIPLING AVE,,,ON
***71683,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0953,OPP,252 CARLTON ST,,,ON
***71824,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0953,OPP,19 GRAND TRUNK CRES,,,ON
***84797,20241106,3,PARK ON PRIVATE PROPERTY,75,0953,AT,633 BAY ST,,,ON
***02710,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,0953,OPP,702 PAPE AVE,,,ON
***02755,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0953,NR,34 BALMORAL AVE,,,ON
***05781,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0953,NR,315 QUEEN ST E,,,AZ
***35720,20241106,3,PARK ON PRIVATE PROPERTY,75,0954,,4700 KEELE ST,,,ON
***54925,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0954,AT,20 LOMOND DRIVE,,,ON
***64646,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0954,AT,400 MUNSTER AVENUE,,,ON
***66658,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0954,AT,19 SPADINA ROAD,,,ON
***67289,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0954,AT,800 FLEET STREET,,,ON
***42142,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0954,OPP,50 HOSKIN AVE,,,ON
***08835,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0954,NR,55 MANN AVE,,,ON
***05782,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0954,NR,329 QUEEN ST E,,,AZ
***09445,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0954,NR,14 DARTNELL AVE,,,ON
***09446,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0954,NR,14 DARTNELL AVE,,,ON
***17520,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0954,NR,26 MONTCLAIR AVE,,,ON
***18607,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0954,W/S,YORK ST,S/O,PEARL ST,ON
***19327,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0954,NR,95 CRAWFORD ST,,,ON
***60756,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0955,AT,890 WILLOWDALE AVENUE,,,ON
***66704,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0955,AT,2760 OLD LESLIE STREET,,,ON
***91519,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,0955,NR,1 LEONARD AVE,,,ON
***66011,20241106,3,PARK ON PRIVATE PROPERTY,75,0955,AT,2757 KIPLING AVE,,,ON
***02756,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0955,NR,32 BALMORAL AVE,,,ON
***02822,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0955,NR,185 FREDERICK ST,,,ON
***05783,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0955,NR,333 QUEEN ST E,,,AZ
***14484,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,0955,NR,80 PORTLAND ST,,,ON
***17521,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0955,NR,26 MONTCLAIR AVE,,,ON
***41900,20241106,3,PARK ON PRIVATE PROPERTY,75,0956,,255 MAIN ST,,,ON
***54926,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0956,AT,20 LOMOND DRIVE,,,ON
***60049,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0956,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***61604,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0956,AT,268 RHODES AVE.,,,ON
***66659,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0956,AT,19 SPADINA ROAD,,,ON
***42143,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0956,OPP,50 HOSKIN AVE,,,ON
***91520,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,0956,NR,3 LEONARD AVE,,,ON
***02757,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0956,NR,30 BALMORAL AVE,,,ON
***09447,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0956,NR,4 DARTNELL AVE,,,ON
***17522,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0956,NR,30 MONTCLAIR AVE,,,ON
***18608,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0956,W/S,YORK ST,N/O,KING ST W,ON
***19328,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0956,NR,74 MASSEY ST,,,ON
***37849,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0956,OPP,51 EAST LIBERTY ST,,,ON
***82127,20241106,3,PARK ON PRIVATE PROPERTY,75,0957,,4700 KEELE ST,,,ON
***82237,20241106,3,PARK ON PRIVATE PROPERTY,75,0957,,205 HUMBER COLLEGE BLVD,,,ON
***60050,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0957,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***64647,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0957,AT,400 MUNSTER AVENUE,,,ON
***66705,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0957,AT,2760 OLD LESLIE STREET,,,ON
***68638,20241106,14,PARK-OBSTRUCT (DRWAY/LANEWAY),65,0957,NR,233 STERLING RD,,,ON
***71684,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0957,OPP,305 SEATON ST,,,ON
***14175,20241106,384,STOP VEH OTR THN BCYCL-BYCL LN,200,0957,NR,1140 BLOOR ST W,,,ON
***14485,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0957,NR,624 KING ST W,,,ON
***82265,20241106,3,PARK ON PRIVATE PROPERTY,75,0958,,4700 KEELE ST,,,ON
***52557,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0958,AT,890 WILLOWDALE AVENUE,,,ON
***64648,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0958,AT,400 MUNSTER AVENUE,,,ON
***66660,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0958,AT,19 SPADINA ROAD,,,ON
***71685,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0958,OPP,305 SEATON ST,,,ON
***19329,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,0958,NR,58 MASSEY ST,,,ON
***32261,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0958,NR,2352 KINGSTON RD,,,ON
***50012,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0959,AT,20 LOMOND DRIVE,,,ON
***54927,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0959,AT,20 LOMOND DRIVE,,,ON
***60051,20241106,312,PARKING MACH-NOT USED/NO FEE,75,0959,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***66706,20241106,4,PARK ON MUNICIPAL PROPERTY,75,0959,AT,2760 OLD LESLIE STREET,,,ON
***14486,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,0959,NR,624 KING ST W,,,ON
***32262,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0959,NR,2352 KINGSTON RD,,,ON
***37850,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,0959,OPP,51 EAST LIBERTY ST,,,ON
***52558,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1000,AT,890 WILLOWDALE AVENUE,,,ON
***60757,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1000,AT,890 WILLOWDALE AVENUE,,,ON
***14176,20241106,30,STOP-(ON/OVER) (SIDEWK/FTPATH),200,1000,NR,21 RUSSETT AVE,,,ON
***80877,20241106,3,PARK ON PRIVATE PROPERTY,75,1001,,2075 BAYVIEW AVE,,,ON
***22482,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1001,NR,948 YONGE ST,,,ON
***02823,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1001,NR,138 PRINCESS ST,,,ON
***14487,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,1001,NR,636 KING ST W,,,ON
***82238,20241106,3,PARK ON PRIVATE PROPERTY,75,1002,,205 HUMBER COLLEGE BLVD,,,ON
***60052,20241106,312,PARKING MACH-NOT USED/NO FEE,75,1002,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***60534,20241106,312,PARKING MACH-NOT USED/NO FEE,75,1002,AT,3885 YONGE STREET,,,ON
***66661,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1002,AT,4 SPADINA ROAD,,,ON
***67290,20241106,312,PARKING MACH-NOT USED/NO FEE,75,1002,AT,800 FLEET STREET,,,ON
***06739,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1002,NR,837 ROSELAWN AVE,,,ON
***29884,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1002,NR,948 YONGE ST,,,ON
***78483,20241106,3,PARK ON PRIVATE PROPERTY,75,1002,AT,1245 DUPONT ST,,,ON
***86344,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,1002,OPP,5 PALACE ST,,,ON
***50013,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1003,AT,20 LOMOND DRIVE,,,ON
***60053,20241106,312,PARKING MACH-NOT USED/NO FEE,75,1003,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***67291,20241106,312,PARKING MACH-NOT USED/NO FEE,75,1003,AT,800 FLEET STREET,,,ON
***78484,20241106,3,PARK ON PRIVATE PROPERTY,75,1003,AT,1245 DUPONT ST,,,ON
***60341,20241106,307,PARK VEHICLE OUTSIDE OF SPACE,75,1004,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***60535,20241106,312,PARKING MACH-NOT USED/NO FEE,75,1004,AT,3885 YONGE STREET,,,ON
***06759,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1004,OPP,150 GRAYDON HALL DR,,,ON
***71825,20241106,3,PARK ON PRIVATE PROPERTY,75,1004,AT,81 NAVY WHARF CRT,,,ON
***84798,20241106,90,PARK NON-MTRCYCLE IN MTRCYC SP,50,1004,N/S,TEMPERANCE ST,E/O,BAY ST,ON
***02824,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,1004,OPP,138 PRINCESS ST,,,ON
***18609,20241106,419,STAND NON-TAXI IN SIGNED STAND,75,1004,W/S,YORK ST,S/O,KING ST W,ON
***82266,20241106,3,PARK ON PRIVATE PROPERTY,75,1005,,4700 KEELE ST,,,ON
***90465,20241106,3,PARK ON PRIVATE PROPERTY,75,1005,,200 SHERWAY DR,,,ON
***50014,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1005,AT,20 LOMOND DRIVE,,,ON
***60342,20241106,307,PARK VEHICLE OUTSIDE OF SPACE,75,1005,AT,5 COLONEL SAMUEL SMITH PARK DR,,,ON
***66707,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1005,AT,2760 OLD LESLIE STREET,,,ON
***84799,20241106,90,PARK NON-MTRCYCLE IN MTRCYC SP,50,1005,N/S,TEMPERANCE ST,E/O,BAY ST,ON
***02711,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1005,NR,45 BOWDEN ST,,,ON
***37851,20241106,419,STAND NON-TAXI IN SIGNED STAND,75,1005,NR,626 KING ST W,,,ON
***82128,20241106,3,PARK ON PRIVATE PROPERTY,75,1006,,4700 KEELE ST,,,ON
***35721,20241106,3,PARK ON PRIVATE PROPERTY,75,1006,,4700 KEELE ST,,,ON
***51528,20241106,3,PARK ON PRIVATE PROPERTY,75,1006,,71 PRINCE ARTHUR AVE,,,ON
***02511,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1006,NR,70 BELLEVUE AVE,,,ON
***02712,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1006,NR,45 BOWDEN ST,,,ON
***05784,20241106,370,STAND UNAUTH VEH. CAR SHARE,75,1006,OPP,65 MUTUAL ST,,,ON
***18610,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1006,N/S,WELLINGTON ST W,W/O,YORK ST,ON
***58060,20241106,3,PARK ON PRIVATE PROPERTY,75,1007,,150 DAN LECKIE WAY,,,ON
***78595,20241106,3,PARK ON PRIVATE PROPERTY,75,1007,,24 KINGS COLLEGE CIRCLE,,,ON
***60536,20241106,312,PARKING MACH-NOT USED/NO FEE,75,1007,AT,3885 YONGE STREET,,,ON
***64649,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1007,AT,400 MUNSTER AVENUE,,,ON
***66708,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1007,AT,2760 OLD LESLIE STREET,,,NY
***63862,20241106,134,PARK-SIGNED HWY-PUBLIC LANE,50,1007,W/S,VIA PASQUINO LANE,S/O,HALLAM ST,ON
***05785,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1007,OPP,77 MUTUAL ST,,,ON
***34652,20241106,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1008,NR,8 KINGSBRIDGE CRT,,,ON
***02713,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1008,NR,54 FAIRVIEW BLVD,,,ON
***37852,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,1008,NR,645 KING ST W,,,ON
***37853,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,1008,NR,645 KING ST W,,,ON
***65085,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1009,NR,238 GALLOWAY RD,,,ON
***78485,20241106,3,PARK ON PRIVATE PROPERTY,75,1009,AT,1245 DUPONT ST,,,ON
***84800,20241106,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1009,OPP,9 TEMPERANCE ST,,,ON
***02825,20241106,207,PARK MACHINE-REQD FEE NOT PAID,50,1009,NR,244 KING ST E,,,ON
***18611,20241106,419,STAND NON-TAXI IN SIGNED STAND,75,1009,W/S,YORK ST,N/O,FRONT ST W,ON
***50015,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1010,AT,20 LOMOND DRIVE,,,ON
***70022,20241106,3,PARK ON PRIVATE PROPERTY,75,1010,AT,2737 KIPLING AVE,,,ON
***14488,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1010,NR,399 ADELAIDE ST W,,,ON
***55841,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1011,AT,20 LOMOND DRIVE,,,ON
***65086,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1011,NR,238 GALLOWAY RD,,,ON
***52671,20241106,18,PARK-30.5M SIGNALIZED INTERSCT,75,1011,NR,3 BORDEN ST,,,ON
***05786,20241106,3,PARK ON PRIVATE PROPERTY,75,1011,AT,202 JARVIS ST,,,ON
***14177,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1011,S/S,PATON RD,E/O,LANSDOWNE AVE,ON
***78596,20241106,3,PARK ON PRIVATE PROPERTY,75,1012,,24 KINGS COLLEGE CIRCLE,,,ON
***50016,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1012,AT,20 LOMOND DRIVE,,,ON
***55945,20241106,30,STOP-(ON/OVER) (SIDEWK/FTPATH),200,1012,OPP,517 SPADINA AVE,,,ON
***71826,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1012,NR,352 MARINER TER,,,ON
***05787,20241106,3,PARK ON PRIVATE PROPERTY,75,1012,AT,202 JARVIS ST,,,ON
***18612,20241106,134,PARK-SIGNED HWY-PUBLIC LANE,50,1012,R/O,1 UNIVERSITY AVE,,,ON
***50017,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1013,AT,20 LOMOND DRIVE,,,ON
***64650,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1013,AT,400 MUNSTER AVENUE,,,ON
***68639,20241106,3,PARK ON PRIVATE PROPERTY,75,1013,AT,298 CAMPBELL AVE,,,ON
***71827,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1013,NR,352 FRONT ST W,,,ON
***02826,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,1013,NR,234 KING ST E,,,ON
***17523,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1013,NR,29 SUMMERHILL AVE,,,ON
***18613,20241106,134,PARK-SIGNED HWY-PUBLIC LANE,50,1013,R/O,1 UNIVERSITY AVE,,,ON
***23870,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1013,NR,41 LAKEVIEW AVE,,,ON
***34699,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1013,NR,51 HILLSDALE AVE W,,,ON
***37854,20241106,8,STAND VEH.-PROHIBIT TIME/DAY,120,1013,NR,601 KING ST W,,,ON
***48941,20241106,3,PARK ON PRIVATE PROPERTY,75,1014,,10 CHICHESTER PL,,,ON
***64651,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1014,AT,400 MUNSTER AVENUE,,,ON
***68640,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1014,NR,298 CAMPBELL AVE,,,ON
***65087,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1014,OPP,22 ORTON PARK RD,,,ON
***12584,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1014,NR,22 BAINBRIDGE AVE,,,ON
***70023,20241106,3,PARK ON PRIVATE PROPERTY,75,1014,AT,2737 KIPLING AVE,,,ON
***71828,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1014,NR,352 FRONT ST W,,,ON
***84801,20241106,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1014,OPP,56 TEMPERANCE ST,,,ON
***34700,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1014,NR,49 HILLSDALE AVE W,,,ON
***82129,20241106,3,PARK ON PRIVATE PROPERTY,75,1015,,4700 KEELE ST,,,ON
***64652,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1015,AT,400 MUNSTER AVENUE,,,ON
***08836,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1015,NR,54 DANESWOOD RD,,,ON
***12585,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1015,NR,22 BAINBRIDGE AVE,,,ON
***52672,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1015,OPP,22 VANKOUGHNET ST,,,ON
***17524,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1015,NR,45 SUMMERHILL AVE,,,ON
***17525,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1015,NR,53 SUMMERHILL AVE,,,ON
***37855,20241106,419,STAND NON-TAXI IN SIGNED STAND,75,1015,NR,469 KING ST W,,,ON
***51529,20241106,3,PARK ON PRIVATE PROPERTY,75,1016,,71 PRINCE ARTHUR AVE,,,ON
***55842,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1016,AT,20 LOMOND DRIVE,,,ON
***08837,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1016,OPP,54 DANESWOOD RD,,,ON
***12586,20241106,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1016,NR,22 BAINBRIDGE AVE,,,ON
***14178,20241106,30,STOP-(ON/OVER) (SIDEWK/FTPATH),200,1016,NR,21 WADE AVE,,,ON
***23871,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1016,OPP,60 COOLMINE RD,,,ON
***34701,20241106,29,PARK PROHIBITED TIME NO PERMIT,45,1016,NR,33 HILLSDALE AVE W,,,ON
***58059,20241106,3,PARK ON PRIVATE PROPERTY,75,1017,,150 DAN LECKIE WAY,,,ON
***70942,20241106,3,PARK ON PRIVATE PROPERTY,75,1017,,2075 BAYVIEW AVE,,,ON
***60343,20241106,312,PARKING MACH-NOT USED/NO FEE,75,1017,AT,65 COLONEL SAMUEL SMITH PARK DR,,,ON
***60344,20241106,312,PARKING MACH-NOT USED/NO FEE,75,1017,AT,65 COLONEL SAMUEL SMITH PARK DR,,,ON
***64653,20241106,4,PARK ON MUNICIPAL PROPERTY,75,1017,AT,400 MUNSTER AVENUE,,,ON
